,ct,el,er,t
0,0.0,0.0,0.0,2.193718194961548
1,0.0,100.0,-21.37445961845951,67.49667096138
2,0.0,100.0,-20.49662060850646,139.45541071891785
3,0.0,100.0,-16.377058559596563,209.9663052558899
4,0.0,71.0,11.63943385118467,258.3104918003082
5,0.0,76.0,0.9095044401535546,300.82898330688477
6,0.0,19.0,12.096697997963998,314.11089539527893
7,0.0,100.0,-19.762700071020284,382.4459149837494
8,0.0,100.0,-24.392577589617236,445.8151047229767
9,0.0,100.0,-21.868377324615885,501.4531292915344
10,0.0,13.0,13.25264250043672,511.07630610466003
11,0.0,21.0,11.624934440847987,525.3464107513428
12,0.0,100.0,-14.893677631310599,570.7085254192352
13,0.0,100.0,-16.92109613506965,625.5772032737732
14,0.0,100.0,-20.467052950735745,683.9799263477325
15,0.0,23.0,11.298088896341064,700.6498239040375
16,0.0,100.0,-18.462402836064427,754.7954258918762
17,0.0,100.0,-19.048263734226026,807.4077513217926
18,0.0,56.0,4.792556792784107,848.4841108322144
19,0.0,100.0,-17.571871945585272,898.8951299190521
20,0.0,100.0,-18.778848856051383,950.6095278263092
21,0.0,100.0,-15.543706673566637,995.7636289596558
22,0.0,49.0,6.18916188381265,1023.9955039024353
23,0.0,100.0,-15.988387882890242,1070.7881832122803
24,0.0,38.0,8.28145178234474,1098.3213016986847
25,0.0,49.0,6.092164103888923,1128.024665594101
26,0.0,100.0,-18.124503861437464,1173.081250667572
27,0.0,100.0,-17.48372155703053,1224.6632823944092
28,0.0,84.0,-0.7494689491648003,1277.386059999466
29,0.0,100.0,-14.775860244060809,1341.9366474151611
30,0.0,35.0,8.882208530867159,1369.8512303829193
31,0.0,23.0,11.448059365933538,1385.7304148674011
32,0.0,100.0,-16.450721093284116,1441.9258649349213
33,0.0,35.0,8.838292500846238,1464.8879299163818
34,0.0,100.0,-18.69747546570708,1533.8362975120544
35,0.0,18.0,12.247678908742005,1546.4346661567688
36,0.0,28.0,10.885665644963336,1564.9254400730133
37,0.0,80.0,-0.12431282639872698,1625.097829580307
38,0.0,40.0,7.883811917216763,1660.5250644683838
39,0.0,100.0,-18.083341209291508,1734.0705602169037
40,0.0,100.0,-17.493164877539844,1799.4477772712708
41,0.0,17.0,12.582875886871715,1811.5069167613983
42,0.0,24.0,11.042089465587289,1827.6908605098724
43,0.0,12.0,13.521789089562073,1836.4093441963196
44,0.0,100.0,-17.686554183929278,1891.276195526123
45,0.0,20.0,11.797495315793284,1904.6577036380768
46,0.0,16.0,12.880594860738398,1917.0913593769073
47,0.0,20.0,12.158437087093233,1930.8277587890625
48,0.0,50.0,6.018026299618908,1963.1153025627136
49,0.0,48.0,6.307755721144439,1992.9445869922638
50,0.0,62.0,3.5213484059885944,2035.7866632938385
51,0.0,76.0,0.6575970143660594,2081.435651540756
52,0.0,100.0,-18.957029226822,2137.000729560852
53,0.0,22.0,11.410584183068094,2152.0962970256805
54,0.0,41.0,7.711910495877101,2181.9963054656982
55,0.0,100.0,-16.26685613440365,2238.011922121048
56,0.0,100.0,-19.33333713213003,2293.3873591423035
57,0.0,22.0,11.417959984630583,2313.181184053421
58,0.0,100.0,-18.196465753666658,2360.1622371673584
59,0.0,100.0,-15.778204793894487,2412.9387078285217
60,0.0,30.0,10.06431371165503,2433.5777945518494
61,0.0,100.0,-17.895868926387262,2493.228414773941
62,0.0,100.0,-16.530352947525824,2555.597245693207
63,0.0,14.0,13.083210516682797,2565.6781628131866
64,0.0,16.0,12.660675359258835,2577.1784739494324
