Wall time,Step,Value
1626857741.4225607,7400,-33.67639923095703
1626857771.5255532,7500,-34.32281494140625
1626857811.4122097,7600,-34.135398864746094
1626857842.9009724,7700,-33.61670684814453
1626857882.7604465,7800,-34.14815902709961
1626857917.6223161,7900,-34.56240463256836
1626857953.0834684,8000,-35.01114273071289
1626857988.0220385,8100,-35.60569381713867
1626858017.8309386,8200,-36.13030242919922
1626858058.6795182,8300,-36.5595817565918
1626858093.5698557,8400,-36.64888381958008
1626858123.8306198,8500,-37.08993148803711
1626858163.7001426,8600,-37.4744987487793
1626858193.5583954,8700,-37.90572738647461
1626858223.821921,8800,-38.34840774536133
1626858264.2741613,8900,-38.57274627685547
1626858299.3725803,9000,-38.67367172241211
1626858339.6204004,9100,-38.63368225097656
1626858369.7154021,9200,-39.12674331665039
1626858400.311121,9300,-38.342796325683594
1626858430.3576055,9400,-38.30377960205078
1626858476.178372,9500,-37.31184005737305
1626858511.0482922,9600,-37.7512321472168
1626858541.2555861,9700,-38.05381774902344
1626858577.0618405,9800,-38.04720687866211
1626858616.9206965,9900,-38.4729118347168
1626858656.5985317,10000,-38.45009231567383
1626858696.9584587,10100,-38.78947067260742
1626858727.061715,10200,-38.2769660949707
1626858762.0262055,10300,-38.595951080322266
1626858801.8704536,10400,-39.16386795043945
1626858831.7220488,10500,-39.54859924316406
1626858872.599874,10600,-39.92990493774414
1626858903.5432382,10700,-39.30814743041992
1626858943.536542,10800,-39.69386672973633
1626858988.3530452,10900,-39.03570556640625
1626859023.181548,11000,-39.35247039794922
1626859063.0289526,11100,-40.137535095214844
1626859103.8885438,11200,-39.91950607299805
1626859138.7137897,11300,-40.851661682128906
1626859178.522797,11400,-40.818016052246094
1626859209.5170035,11500,-40.105037689208984
1626859239.5840871,11600,-40.00126266479492
1626859274.6683192,11700,-40.16482925415039
1626859309.4148118,11800,-40.12221908569336
1626859339.515588,11900,-40.43962860107422
1626859379.4434917,12000,-40.22053527832031
1626859410.3039389,12100,-40.937686920166016
1626859441.0406814,12200,-40.631439208984375
1626859471.0794785,12300,-41.415340423583984
1626859500.9478939,12400,-41.47218322753906
1626859530.793666,12500,-41.53447341918945
1626859565.5655446,12600,-41.42317581176758
1626859596.5207753,12700,-41.288917541503906
1626859626.743878,12800,-41.003822326660156
1626859656.9442973,12900,-40.90560531616211
1626859692.097013,13000,-40.991729736328125
1626859721.835081,13100,-41.107765197753906
1626859756.609428,13200,-40.925174713134766
1626859791.8936465,13300,-41.068145751953125
1626859821.668732,13400,-41.873260498046875
1626859856.8338673,13500,-41.59521484375
1626859897.488328,13600,-41.060367584228516
1626859932.5068002,13700,-41.237876892089844
1626859967.7783806,13800,-41.06256103515625
1626860007.9053273,13900,-40.47862243652344
1626860048.1619866,14000,-39.67026138305664
1626860088.2022898,14100,-39.516746520996094
1626860119.0621378,14200,-39.920772552490234
1626860153.8101888,14300,-40.02860641479492
1626860188.6323104,14400,-39.603607177734375
1626860221.3239067,14500,-38.988155364990234
1626860256.2812693,14600,-38.38770294189453
1626860298.3787255,14700,-37.70931625366211
1626860329.6337569,14800,-37.25832748413086
1626860359.325868,14900,-36.9893684387207
1626860389.1669497,15000,-37.114097595214844
1626860424.8332098,15100,-36.02092742919922
1626860454.8109233,15200,-35.90682601928711
1626860484.595718,15300,-35.86503982543945
1626860514.5247424,15400,-36.42826843261719
1626860549.923824,15500,-36.061153411865234
1626860584.5937467,15600,-35.713775634765625
1626860619.4275992,15700,-35.554840087890625
1626860654.353843,15800,-35.339054107666016
1626860689.523742,15900,-35.394527435302734
1626860719.2176564,16000,-35.75650405883789
1626860759.0719714,16100,-35.145816802978516
1626860793.8227825,16200,-35.2771110534668
1626860829.2412632,16300,-35.02272415161133
1626860864.4941497,16400,-35.5004768371582
1626860894.4642775,16500,-35.199153900146484
1626860939.3084257,16600,-34.77149200439453
1626860974.2393289,16700,-34.38974380493164
1626861005.9487782,16800,-33.39240646362305
1626861041.0180147,16900,-33.109657287597656
1626861076.2930942,17000,-32.995811462402344
1626861106.5443888,17100,-32.656124114990234
1626861146.4431984,17200,-32.328792572021484
1626861181.4955432,17300,-32.389984130859375
1626861211.7439322,17400,-32.01874542236328
1626861247.627756,17500,-31.879858016967773
1626861283.4595075,17600,-30.856794357299805
1626861318.5694118,17700,-30.612934112548828
1626861349.5064497,17800,-31.444194793701172
1626861384.5279922,17900,-31.74221420288086
1626861419.369226,18000,-32.110652923583984
1626861453.9974446,18100,-32.642276763916016
1626861489.6488187,18200,-32.43547439575195
1626861525.606055,18300,-30.997106552124023
1626861555.641241,18400,-31.59788703918457
1626861595.6335866,18500,-31.356487274169922
1626861625.2979248,18600,-31.236997604370117
1626861655.479128,18700,-30.843477249145508
1626861690.674875,18800,-31.381423950195312
1626861720.8310072,18900,-31.093952178955078
1626861751.1201909,19000,-30.49152374267578
1626861786.8832097,19100,-30.27596664428711
1626861826.6442397,19200,-29.854827880859375
1626861856.6839955,19300,-29.41840171813965
1626861898.233182,19400,-28.659894943237305
1626861933.3657522,19500,-27.70970916748047
1626861978.7611217,19600,-27.10568618774414
1626862008.8837729,19700,-27.013450622558594
1626862055.4633965,19800,-26.05237579345703
1626862091.2143252,19900,-26.49936866760254
1626862130.9810085,20000,-26.574167251586914
