Wall time,Step,Value
1625598356.5588715,15200,25.948823928833008
1625598438.4454,15300,26.201419830322266
1625598517.1193814,15400,26.018835067749023
1625598580.1361547,15500,25.553619384765625
1625598653.7779777,15600,25.545072555541992
1625598738.9878395,15700,26.216449737548828
1625598824.665215,15800,26.47096824645996
1625598908.6233854,15900,26.72418785095215
1625598992.2666926,16000,26.710134506225586
1625599080.9548836,16100,26.975950241088867
1625599166.5883896,16200,27.881359100341797
1625599259.4654539,16300,28.00773048400879
1625599338.2987134,16400,27.818918228149414
1625599407.2750351,16500,27.825706481933594
1625599494.0888064,16600,27.533885955810547
1625599572.7331147,16700,27.45148468017578
1625599645.2242262,16800,27.342636108398438
1625599721.687224,16900,27.572128295898438
1625599806.6695051,17000,27.881954193115234
1625599885.797256,17100,27.722877502441406
1625599979.837514,17200,27.952131271362305
1625600064.9073892,17300,27.931005477905273
1625600128.1263015,17400,27.78486442565918
1625600204.5963957,17500,27.344411849975586
1625600297.562155,17600,27.356088638305664
1625600370.8882968,17700,27.402585983276367
1625600450.3977246,17800,27.09983253479004
1625600546.4796534,17900,26.910356521606445
1625600627.7241216,18000,27.293928146362305
1625600704.2037573,18100,27.248720169067383
1625600782.9837742,18200,26.993289947509766
1625600873.6928413,18300,27.68878746032715
1625600953.5277944,18400,27.564401626586914
1625601041.946537,18500,27.63740348815918
1625601129.387178,18600,27.663312911987305
1625601229.261312,18700,28.486286163330078
1625601306.3647578,18800,28.84580421447754
1625601391.9684126,18900,28.773815155029297
1625601465.5747683,19000,28.6344051361084
1625601542.9889755,19100,28.193552017211914
1625601633.733316,19200,28.501617431640625
1625601676.3594115,19300,27.605093002319336
1625601768.801061,19400,27.65877342224121
1625601864.7553022,19500,27.923248291015625
1625601962.3502944,19600,28.050634384155273
1625602035.7077668,19700,27.8311710357666
1625602101.896232,19800,27.22588348388672
1625602175.584807,19900,27.453166961669922
1625602256.5779207,20000,27.04961395263672
