Wall time,Step,Value
1626548676.9906378,20100,0.0
1626548733.025348,20200,0.0
1626548793.7684824,20300,0.0
1626548849.0446038,20400,0.0
1626548899.1460586,20500,0.0
1626548947.033127,20600,0.0
1626548997.953321,20700,0.0
1626549045.8220189,20800,0.0
1626549100.967714,20900,0.0
1626549148.0550876,21000,0.0
1626549199.4264786,21100,0.0
1626549248.4425192,21200,0.0
1626549298.3208928,21300,0.0
1626549354.798953,21400,0.0
1626549407.269948,21500,0.0
1626549457.4567404,21600,0.0
1626549508.1383479,21700,0.0
1626549566.882773,21800,0.0
1626549605.0585022,21900,0.0
1626549654.8984988,22000,23.0
1626549707.745076,22100,0.0
1626549750.6781225,22200,0.0
1626549800.7173858,22300,0.0
1626549857.346798,22400,0.0
1626549906.5222132,22500,3.0
1626549956.0503027,22600,5.0
1626549997.7789333,22700,0.0
1626550051.3590105,22800,0.0
1626550111.5946786,22900,0.0
1626550170.700086,23000,0.0
1626550236.5510752,23100,0.0
1626550309.4363558,23200,0.0
1626550360.356209,23300,1.0
1626550401.9157922,23400,0.0
1626550452.3866475,23500,0.0
1626550519.8164065,23600,0.0
1626550563.9040136,23700,0.0
1626550615.2852552,23800,0.0
1626550673.147688,23900,0.0
1626550730.518497,24000,0.0
1626550807.0614543,24100,0.0
1626550859.8451574,24200,0.0
1626550910.7809722,24300,0.0
1626550969.830194,24400,0.0
1626551015.445945,24500,0.0
1626551070.7003176,24600,0.0
1626551134.4346092,24700,0.0
1626551182.5104434,24800,0.0
1626551240.7872863,24900,0.0
1626551290.2162676,25000,0.0
1626551348.399276,25100,0.0
1626551425.7214038,25200,0.0
1626551483.5412896,25300,0.0
1626551535.5940678,25400,0.0
1626551584.3559284,25500,0.0
1626551635.3048072,25600,0.0
1626551681.7250218,25700,0.0
1626551731.2766514,25800,0.0
1626551783.2190738,25900,0.0
1626551845.1088595,26000,0.0
1626551903.6529977,26100,0.0
1626551954.3347437,26200,0.0
1626552016.071138,26300,0.0
1626552068.8225658,26400,0.0
1626552134.1177177,26500,0.0
1626552191.2137594,26600,0.0
1626552236.916563,26700,0.0
1626552301.6419916,26800,0.0
1626552357.161042,26900,0.0
1626552409.8568892,27000,0.0
1626552462.3831613,27100,0.0
1626552512.8572073,27200,0.0
1626552567.0454054,27300,0.0
1626552619.0553617,27400,0.0
1626552670.1887608,27500,0.0
1626552716.7940378,27600,0.0
1626552759.8339226,27700,0.0
1626552788.888999,27800,0.0
1626552841.4848592,27900,0.0
1626552893.5118825,28000,0.0
1626552968.582445,28100,0.0
1626553009.253899,28200,0.0
1626553047.792168,28300,0.0
1626553099.3847427,28400,0.0
1626553173.4701583,28500,0.0
1626553217.6706035,28600,0.0
1626553256.3245163,28700,0.0
1626553288.6075263,28800,0.0
1626553329.5920556,28900,0.0
1626553375.933249,29000,0.0
1626553431.1914012,29100,0.0
1626553482.2377355,29200,0.0
1626553528.0213108,29300,0.0
1626553579.4651759,29400,0.0
1626553624.3122692,29500,0.0
1626553691.1570873,29600,0.0
1626553730.390827,29700,0.0
1626553773.9513638,29800,0.0
1626553821.2698195,29900,0.0
1626553865.622571,30000,0.0
1626555268.8335242,30100,0.0
1626555311.9801567,30200,0.0
1626555367.1754954,30300,0.0
1626555411.6148806,30400,0.0
1626555462.0005748,30500,0.0
1626555512.274758,30600,0.0
1626555560.8398252,30700,0.0
1626555607.610281,30800,0.0
1626555660.3415518,30900,0.0
1626555710.0353105,31000,0.0
1626555762.2372797,31100,0.0
1626555814.167657,31200,0.0
1626555868.9711168,31300,0.0
1626555923.4703474,31400,0.0
1626555974.4832213,31500,0.0
1626556019.0440397,31600,0.0
1626556081.7537372,31700,0.0
1626556131.2976832,31800,0.0
1626556174.4340944,31900,0.0
1626556243.9913692,32000,0.0
1626556305.0864656,32100,0.0
1626556359.9217513,32200,0.0
1626556419.0480273,32300,0.0
1626556477.2782457,32400,0.0
1626556547.4115167,32500,0.0
1626556608.4400387,32600,0.0
1626556656.737868,32700,0.0
1626556717.7083468,32800,0.0
1626556776.6150765,32900,0.0
1626556829.8940866,33000,0.0
1626556905.8560734,33100,0.0
1626556978.4169698,33200,0.0
1626557048.2504468,33300,0.0
1626557093.6135528,33400,0.0
1626557162.9296963,33500,0.0
1626557222.9075668,33600,0.0
1626557265.761417,33700,0.0
1626557325.1297407,33800,0.0
1626557382.1190434,33900,0.0
1626557447.4313104,34000,6.0
1626557506.7764125,34100,0.0
1626557560.1425555,34200,0.0
1626557614.8931134,34300,0.0
1626557675.2321184,34400,0.0
1626557736.2495685,34500,0.0
1626557779.1571462,34600,0.0
1626557820.4104998,34700,0.0
1626557874.2350602,34800,0.0
1626557933.4637876,34900,0.0
1626557988.005194,35000,0.0
1626558060.3896003,35100,0.0
1626558083.5117788,35200,0.0
1626558130.9237344,35300,0.0
1626558183.2735355,35400,0.0
1626558228.4372802,35500,0.0
1626558272.8644025,35600,0.0
1626558306.0671906,35700,0.0
1626558361.0591218,35800,0.0
1626558414.9350019,35900,0.0
1626558479.7427452,36000,0.0
1626558530.416212,36100,0.0
1626558576.826426,36200,0.0
1626558624.219196,36300,0.0
1626558675.6562681,36400,0.0
1626558717.3899934,36500,0.0
1626558753.5432985,36600,0.0
1626558814.3902957,36700,0.0
1626558868.2856662,36800,0.0
1626558928.0439334,36900,0.0
1626558991.7964334,37000,0.0
1626559046.9713538,37100,0.0
1626559092.5968366,37200,0.0
1626559158.7602003,37300,0.0
