,ct_mean,ct_std,el_mean,el_std,er_mean,er_std
198,0.0,0.0,100.0,0.0,-15.885698045436556,0.0
199,16.0,0.0,100.0,0.0,-15.500484421660781,1.7763568394002505e-15
200,20.0,0.0,100.0,0.0,-14.90804695583196,7.944109290391273e-16
201,24.0,0.0,100.0,0.0,-15.37581336898614,1.9459014222361975e-15
202,10.0,0.0,57.0,0.0,5.501478737027898,0.0
203,6.0,0.0,51.0,0.0,6.172374927893313,0.0
204,72.0,0.0,100.0,0.0,-19.113670598259628,0.0
205,24.0,0.0,100.0,0.0,-15.418581738468585,7.944109290391273e-16
206,0.0,0.0,46.0,0.0,7.643900752391043,0.0
207,14.0,0.0,55.0,0.0,4.990770717758794,9.729507111180987e-16
208,14.0,0.0,100.0,0.0,-17.60749051612284,0.0
209,37.0,0.0,100.0,0.0,-15.605404239076908,7.944109290391273e-16
210,64.0,0.0,100.0,0.0,-15.641344734686834,1.7763568394002505e-15
211,53.0,0.0,100.0,0.0,-13.892346771186869,7.944109290391273e-16
212,56.0,0.0,100.0,0.0,-14.362867855297944,0.0
213,13.0,0.0,41.0,0.0,8.603538781699356,0.0
214,61.0,0.0,100.0,0.0,-15.498059134896263,7.944109290391273e-16
215,40.0,0.0,55.0,0.0,5.115393690020021,0.0
216,7.0,0.0,43.0,0.0,8.140346368678477,0.0
217,0.0,0.0,49.0,0.0,6.978861542069533,9.729507111180987e-16
218,49.0,0.0,100.0,0.0,-14.38949014561553,0.0
219,58.0,0.0,100.0,0.0,-13.566743528683386,1.9459014222361975e-15
220,0.0,0.0,47.0,0.0,7.649774792464369,9.729507111180987e-16
221,0.0,0.0,13.0,0.0,13.324424956406691,7.944109290391273e-16
222,22.0,0.0,100.0,0.0,-17.72701564897258,0.0
223,0.0,0.0,14.0,0.0,14.306813039108984,1.9459014222361975e-15
224,0.0,0.0,61.0,0.0,2.644447674961248,4.864753555590494e-16
225,0.0,0.0,61.0,0.0,4.809363113954926,0.0
226,0.0,0.0,14.0,0.0,14.082429250692826,0.0
227,17.0,0.0,88.0,0.0,-2.591001436858248,0.0
228,61.0,0.0,97.0,0.0,-2.556350985696513,0.0
229,3.0,0.0,14.0,0.0,13.993287929565046,1.9459014222361975e-15
230,0.0,0.0,8.0,0.0,13.24803094036126,0.0
231,0.0,0.0,14.0,0.0,12.391468746115969,0.0
232,0.0,0.0,12.0,0.0,12.53033468335254,0.0
233,3.0,0.0,74.0,0.0,0.20280113687675788,1.2412670766236365e-17
234,25.0,0.0,100.0,0.0,-17.004076252116995,3.891802844472395e-15
235,68.0,0.0,100.0,0.0,-18.91339900528957,3.891802844472395e-15
236,0.0,0.0,15.0,0.0,13.30450817652187,1.7763568394002505e-15
237,0.0,0.0,8.0,0.0,13.322352513656009,0.0
238,0.0,0.0,9.0,0.0,13.241138143351401,1.7763568394002505e-15
239,0.0,0.0,12.0,0.0,12.728148685881091,1.9459014222361975e-15
240,0.0,0.0,10.0,0.0,13.078064793398557,7.944109290391273e-16
241,0.0,0.0,8.0,0.0,13.519611163642214,7.944109290391273e-16
242,0.0,0.0,8.0,0.0,13.532321458649069,1.9459014222361975e-15
243,0.0,0.0,10.0,0.0,13.06430695183877,1.9459014222361975e-15
244,0.0,0.0,12.0,0.0,12.626666188533804,0.0
245,29.0,0.0,91.0,0.0,-3.24347170136152,4.440892098500626e-16
246,21.0,0.0,100.0,0.0,-15.706126235030672,0.0
247,14.0,0.0,39.0,0.0,8.618069574282563,0.0
248,0.0,0.0,14.0,0.0,12.847598614500304,1.7763568394002505e-15
249,0.0,0.0,10.0,0.0,12.938194761695186,0.0
250,51.0,0.0,100.0,0.0,-21.20064770725887,0.0
251,66.0,0.0,100.0,0.0,-20.34431789660038,3.891802844472395e-15
252,72.0,0.0,100.0,0.0,-19.54511986354717,0.0
253,67.0,0.0,100.0,0.0,-18.31915701808188,0.0
254,8.0,0.0,18.0,0.0,13.278184619640587,1.9459014222361975e-15
255,0.0,0.0,11.0,0.0,13.116866079929352,0.0
256,0.0,0.0,9.0,0.0,13.540120638847162,1.7763568394002505e-15
257,22.0,0.0,100.0,0.0,-17.00137476487177,0.0
258,0.0,0.0,12.0,0.0,15.004025934231322,0.0
259,0.0,0.0,16.0,0.0,11.974197674899564,0.0
260,0.0,0.0,10.0,0.0,13.0509631794769,1.7763568394002505e-15
261,32.0,0.0,100.0,0.0,-18.405661325156768,0.0
262,60.0,0.0,100.0,0.0,-20.586177431509693,0.0
263,20.0,0.0,31.0,0.0,10.169661478523643,0.0
264,0.0,0.0,9.0,0.0,13.143452253814022,7.944109290391273e-16
265,34.0,0.0,100.0,0.0,-18.289454961189847,0.0
266,0.0,0.0,12.0,0.0,13.575384676246106,7.944109290391273e-16
267,44.0,0.0,100.0,0.0,-20.33321264300428,3.891802844472395e-15
268,72.0,0.0,100.0,0.0,-17.099023626372,0.0
269,30.0,0.0,100.0,0.0,-15.47067867754949,7.944109290391273e-16
270,0.0,0.0,21.0,0.0,12.084645516433334,0.0
271,5.0,0.0,100.0,0.0,-18.9518826395091,3.891802844472395e-15
272,0.0,0.0,10.0,0.0,14.62347351675334,1.9459014222361975e-15
273,0.0,0.0,9.0,0.0,13.337660283632824,0.0
274,0.0,0.0,9.0,0.0,13.131564721270388,0.0
275,0.0,0.0,9.0,0.0,13.439149337978938,1.7763568394002505e-15
276,0.0,0.0,12.0,0.0,12.620967582384688,0.0
277,12.0,0.0,100.0,0.0,-17.55103597125554,0.0
278,0.0,0.0,15.0,0.0,12.756621741392095,0.0
279,64.0,0.0,100.0,0.0,-15.93380227888839,1.9459014222361975e-15
280,0.0,0.0,100.0,0.0,-20.28255450102346,0.0
281,0.0,0.0,13.0,0.0,14.24147677121098,7.944109290391273e-16
282,0.0,0.0,11.0,0.0,12.90333373781634,0.0
283,0.0,0.0,9.0,0.0,13.269687083777018,7.944109290391273e-16
284,0.0,0.0,12.0,0.0,12.59544261689023,0.0
285,0.0,0.0,12.0,0.0,12.797092265938677,1.9459014222361975e-15
286,0.0,0.0,9.0,0.0,13.442883217642043,0.0
287,0.0,0.0,100.0,0.0,-21.160184769150387,0.0
288,0.0,0.0,100.0,0.0,-19.80973421619993,0.0
289,0.0,0.0,17.0,0.0,12.804829179567388,1.9459014222361975e-15
290,0.0,0.0,9.0,0.0,13.125615696991332,0.0
291,0.0,0.0,8.0,0.0,13.34826567545151,0.0
292,0.0,0.0,75.0,0.0,0.1517180208488557,0.0
293,0.0,0.0,11.0,0.0,14.041410701551252,0.0
294,0.0,0.0,8.0,0.0,13.317358071327074,1.9459014222361975e-15
295,19.0,0.0,100.0,0.0,-18.80704813711581,0.0
296,0.0,0.0,12.0,0.0,13.856081755446905,1.9459014222361975e-15
297,12.0,0.0,100.0,0.0,-20.8493602712926,0.0
298,0.0,0.0,12.0,0.0,13.810915049422476,0.0
299,0.0,0.0,13.0,0.0,12.603964789119615,0.0
300,2.0,0.0,100.0,0.0,-16.128118762155307,0.0
301,0.0,0.0,100.0,0.0,-20.260701272654643,0.0
302,0.0,0.0,100.0,0.0,-24.190544010402224,0.0
303,14.0,0.0,100.0,0.0,-20.32027118008984,3.891802844472395e-15
304,3.0,0.0,100.0,0.0,-18.96573702327598,0.0
305,0.0,0.0,12.0,0.0,13.405584599602395,7.944109290391273e-16
306,0.0,0.0,9.0,0.0,13.240376383854533,1.7763568394002505e-15
307,0.0,0.0,9.0,0.0,13.51543669480258,0.0
308,0.0,0.0,9.0,0.0,13.447706908187149,0.0
309,45.0,0.0,100.0,0.0,-16.148062120129225,0.0
310,21.0,0.0,100.0,0.0,-16.673680196059795,0.0
311,0.0,0.0,13.0,0.0,13.500407208062049,0.0
312,29.0,0.0,100.0,0.0,-15.913427927775473,0.0
313,35.0,0.0,100.0,0.0,-22.197278378413444,0.0
314,0.0,0.0,59.0,0.0,4.443045225346072,0.0
315,0.0,0.0,100.0,0.0,-19.296254907941872,0.0
316,0.0,0.0,27.0,0.0,11.696426931952184,0.0
317,0.0,0.0,9.0,0.0,13.271953351344859,7.944109290391273e-16
318,0.0,0.0,100.0,0.0,-18.854339748170496,3.891802844472395e-15
319,0.0,0.0,12.0,0.0,15.047380647141233,1.7763568394002505e-15
320,0.0,0.0,8.0,0.0,13.261575646306891,1.9459014222361975e-15
321,6.0,0.0,100.0,0.0,-18.930736485241848,0.0
322,0.0,0.0,12.0,0.0,14.458048740248762,1.7763568394002505e-15
323,5.0,0.0,55.0,0.0,3.8533638454510646,4.864753555590494e-16
324,0.0,0.0,9.0,0.0,13.856391721400545,7.944109290391273e-16
325,0.0,0.0,9.0,0.0,13.44218466235867,0.0
326,6.0,0.0,61.0,0.0,2.816566747280312,0.0
327,0.0,0.0,11.0,0.0,13.52573694266647,0.0
328,29.0,0.0,100.0,0.0,-15.821021889059296,0.0
329,14.0,0.0,100.0,0.0,-20.64315520394057,0.0
330,5.0,0.0,83.0,0.0,0.1317087659866356,0.0
331,0.0,0.0,9.0,0.0,14.568253964396565,1.9459014222361975e-15
332,0.0,0.0,9.0,0.0,13.649739099992336,1.7763568394002505e-15
333,0.0,0.0,0.0,0.0,0.0,0.0
334,0.0,0.0,13.0,0.0,14.814818049276258,1.9459014222361975e-15
335,3.0,0.0,13.0,0.0,13.785712314720897,0.0
336,0.0,0.0,18.0,0.0,12.076384422445988,0.0
337,0.0,0.0,9.0,0.0,13.903010577132516,7.944109290391273e-16
338,3.0,0.0,14.0,0.0,13.259522073250077,0.0
339,0.0,0.0,10.0,0.0,13.986880172478587,0.0
340,15.0,0.0,100.0,0.0,-16.3777187283232,0.0
341,0.0,0.0,100.0,0.0,-13.012657845937749,7.944109290391273e-16
342,5.0,0.0,100.0,0.0,-11.783353551487856,0.0
343,15.0,0.0,100.0,0.0,-13.020940688356706,7.944109290391273e-16
344,2.0,0.0,100.0,0.0,-13.303545517779238,7.944109290391273e-16
345,6.0,0.0,100.0,0.0,-14.285718096851202,1.9459014222361975e-15
346,0.0,0.0,64.0,0.0,7.769732078953927,9.729507111180987e-16
347,9.0,0.0,65.0,0.0,6.833246972299731,9.729507111180987e-16
348,0.0,0.0,100.0,0.0,-12.438159045011458,0.0
349,3.0,0.0,100.0,0.0,-13.012824768006784,1.9459014222361975e-15
350,13.0,0.0,100.0,0.0,-12.055745914023973,0.0
351,16.0,0.0,100.0,0.0,-13.818740690415009,1.9459014222361975e-15
352,0.0,0.0,44.0,0.0,11.649140711435676,0.0
353,48.0,0.0,100.0,0.0,-13.230207665493134,0.0
354,0.0,0.0,100.0,0.0,-13.470275979438558,7.944109290391273e-16
355,0.0,0.0,100.0,0.0,-13.200574500210852,7.944109290391273e-16
356,10.0,0.0,64.0,0.0,7.93862540710245,0.0
357,0.0,0.0,100.0,0.0,-10.98825897798971,0.0
358,6.0,0.0,61.0,0.0,8.501520615188177,0.0
359,0.0,0.0,41.0,0.0,12.339965814550377,0.0
360,41.0,0.0,100.0,0.0,-13.726725838280066,1.7763568394002505e-15
361,54.0,0.0,100.0,0.0,-12.934031498865505,1.9459014222361975e-15
362,55.0,0.0,100.0,0.0,-10.577201480606268,0.0
363,2.0,0.0,100.0,0.0,-13.04015640829283,0.0
364,26.0,0.0,100.0,0.0,-13.790590957916754,1.7763568394002505e-15
365,0.0,0.0,44.0,0.0,11.595848045573527,0.0
366,0.0,0.0,17.0,0.0,16.083502547838314,3.891802844472395e-15
367,0.0,0.0,15.0,0.0,13.670268350922925,0.0
368,1.0,0.0,11.0,0.0,14.25594933460155,7.944109290391273e-16
369,58.0,0.0,100.0,0.0,-17.315026171140023,0.0
370,18.0,0.0,100.0,0.0,-13.39378561106481,1.9459014222361975e-15
371,22.0,0.0,100.0,0.0,-12.908631970606645,7.944109290391273e-16
372,19.0,0.0,50.0,0.0,10.688828278780926,0.0
373,8.0,0.0,39.0,0.0,12.88341016042698,1.9459014222361975e-15
374,34.0,0.0,100.0,0.0,-12.895622945596944,7.944109290391273e-16
375,36.0,0.0,100.0,0.0,-13.088445554217264,0.0
376,28.0,0.0,100.0,0.0,-12.905277430169615,1.9459014222361975e-15
377,56.0,0.0,100.0,0.0,-13.060440783193638,7.944109290391273e-16
378,38.0,0.0,100.0,0.0,-13.251313130608079,7.944109290391273e-16
379,21.0,0.0,100.0,0.0,-13.06776816543188,0.0
380,58.0,0.0,100.0,0.0,-12.540803330118887,1.9459014222361975e-15
381,59.0,0.0,100.0,0.0,-12.471453604335824,1.9459014222361975e-15
382,62.0,0.0,100.0,0.0,-12.570097839205898,0.0
383,15.0,0.0,44.0,0.0,11.40326547833292,0.0
384,63.0,0.0,100.0,0.0,-12.325438585028436,0.0
385,64.0,0.0,100.0,0.0,-12.291043550821342,0.0
386,17.0,0.0,59.0,0.0,8.49599488670888,0.0
387,59.0,0.0,100.0,0.0,-12.681252455696624,0.0
388,64.0,0.0,100.0,0.0,-11.880064794906502,0.0
389,24.0,0.0,41.0,0.0,12.05378125206982,0.0
390,49.0,0.0,100.0,0.0,-13.331955015157416,1.9459014222361975e-15
391,43.0,0.0,100.0,0.0,-13.384776992280276,1.9459014222361975e-15
392,63.0,0.0,100.0,0.0,-11.166055428347196,1.9459014222361975e-15
393,4.0,0.0,47.0,0.0,10.6124484236911,0.0
394,5.0,0.0,45.0,0.0,11.14807676186446,0.0
395,21.0,0.0,100.0,0.0,-13.411788463085674,7.944109290391273e-16
396,0.0,0.0,55.0,0.0,8.666416657790204,1.9459014222361975e-15
397,44.0,0.0,100.0,0.0,-12.50219386520578,1.9459014222361975e-15
398,0.0,0.0,59.0,0.0,8.36355850984816,0.0
399,11.0,0.0,66.0,0.0,7.057229444952894,9.729507111180987e-16
400,31.0,0.0,96.0,0.0,1.0564140389904375,0.0
401,2.0,0.0,56.0,0.0,8.923365530686327,0.0
402,16.0,0.0,100.0,0.0,-15.336514746156087,7.944109290391273e-16
403,16.0,0.0,100.0,0.0,-13.2502149445655,0.0
404,0.0,0.0,100.0,0.0,-13.607701527714951,0.0
405,14.0,0.0,100.0,0.0,-13.648341694004234,7.944109290391273e-16
406,0.0,0.0,14.0,0.0,17.041549843262136,0.0
407,40.0,0.0,100.0,0.0,-15.508511896218588,0.0
408,28.0,0.0,64.0,0.0,7.298937296521703,8.881784197001252e-16
409,7.0,0.0,60.0,0.0,7.678113012962006,3.9720546451956367e-16
410,0.0,0.0,58.0,0.0,8.394597543836092,0.0
411,1.0,0.0,57.0,0.0,8.35513390937131,0.0
412,1.0,0.0,75.0,0.0,5.2226860495147625,0.0
413,0.0,0.0,100.0,0.0,-11.178513372482051,0.0
414,0.0,0.0,100.0,0.0,-13.753906665034297,1.9459014222361975e-15
415,0.0,0.0,14.0,0.0,17.033916477474133,0.0
416,32.0,0.0,66.0,0.0,2.8020637707641622,0.0
417,0.0,0.0,17.0,0.0,16.883715874761744,0.0
418,0.0,0.0,9.0,0.0,14.224364785681678,0.0
419,49.0,0.0,100.0,0.0,-15.606041008773314,7.944109290391273e-16
420,4.0,0.0,100.0,0.0,-12.179637352960976,0.0
421,0.0,0.0,19.0,0.0,16.44302674235805,3.891802844472395e-15
422,6.0,0.0,16.0,0.0,13.093925555972447,0.0
423,56.0,0.0,100.0,0.0,-16.785910919467817,3.891802844472395e-15
424,75.0,0.0,100.0,0.0,-13.741917058667713,7.944109290391273e-16
425,86.0,0.0,100.0,0.0,-13.80585122467117,1.9459014222361975e-15
426,64.0,0.0,100.0,0.0,-13.92221526833579,0.0
427,88.0,0.0,100.0,0.0,-13.278276431576904,0.0
428,15.0,0.0,42.0,0.0,11.981955627249569,0.0
429,0.0,0.0,54.0,0.0,8.568085251178601,0.0
430,0.0,0.0,19.0,0.0,16.316750218685147,0.0
431,63.0,0.0,100.0,0.0,-15.395948991964076,0.0
432,51.0,0.0,100.0,0.0,-10.623124345031089,0.0
433,0.0,0.0,14.0,0.0,17.125930181727437,0.0
434,52.0,0.0,100.0,0.0,-16.76584775617809,0.0
435,0.0,0.0,50.0,0.0,9.398975655587202,0.0
436,2.0,0.0,46.0,0.0,10.399622590338724,0.0
437,5.0,0.0,51.0,0.0,10.09587554108004,0.0
438,40.0,0.0,100.0,0.0,-11.52441681600615,0.0
439,35.0,0.0,100.0,0.0,-13.725123594155184,0.0
440,47.0,0.0,100.0,0.0,-11.963495841673817,0.0
441,48.0,0.0,100.0,0.0,-12.071469540380509,1.9459014222361975e-15
442,18.0,0.0,80.0,0.0,3.631510924189752,4.864753555590494e-16
443,0.0,0.0,13.0,0.0,16.92336537270192,0.0
444,1.0,0.0,11.0,0.0,13.93694340827984,0.0
445,8.0,0.0,16.0,0.0,12.6613854106707,1.9459014222361975e-15
446,0.0,0.0,8.0,0.0,13.778054903689451,0.0
447,0.0,0.0,9.0,0.0,14.250258523092262,0.0
448,11.0,0.0,64.0,0.0,3.046480110481614,0.0
449,0.0,0.0,15.0,0.0,15.564692385668206,7.944109290391273e-16
450,6.0,0.0,59.0,0.0,4.306415618314599,0.0
451,1.0,0.0,14.0,0.0,14.774532830027615,0.0
452,11.0,0.0,57.0,0.0,4.758011665067516,0.0
453,2.0,0.0,100.0,0.0,-13.441705171329264,1.9459014222361975e-15
454,29.0,0.0,85.0,0.0,3.5289889692506202,1.9860273225978183e-16
455,17.0,0.0,73.0,0.0,4.19618563707789,0.0
456,28.0,0.0,86.0,0.0,2.928350614929077,0.0
457,0.0,0.0,55.0,0.0,9.113523357492427,0.0
458,1.0,0.0,14.0,0.0,15.551910667973093,7.944109290391273e-16
459,56.0,0.0,100.0,0.0,-16.823259721589274,3.891802844472395e-15
460,17.0,0.0,100.0,0.0,-15.094881156423844,0.0
461,33.0,0.0,100.0,0.0,-17.218169439050996,0.0
462,43.0,0.0,100.0,0.0,-15.593188708291255,7.944109290391273e-16
463,0.0,0.0,15.0,0.0,16.677614722364673,3.891802844472395e-15
464,4.0,0.0,14.0,0.0,13.505151789003127,1.7763568394002505e-15
465,7.0,0.0,61.0,0.0,3.560304861911652,0.0
466,0.0,0.0,18.0,0.0,16.52565041366778,0.0
467,8.0,0.0,19.0,0.0,12.681142810044978,1.9459014222361975e-15
468,19.0,0.0,63.0,0.0,4.6696162676020245,0.0
469,12.0,0.0,59.0,0.0,7.809004522705793,9.729507111180987e-16
470,36.0,0.0,88.0,0.0,2.0573585367356344,0.0
471,29.0,0.0,100.0,0.0,-10.33969189971318,0.0
472,0.0,0.0,18.0,0.0,16.663716993912345,0.0
473,2.0,0.0,12.0,0.0,13.888406394146369,1.9459014222361975e-15
474,7.0,0.0,17.0,0.0,12.381627622659725,1.9459014222361975e-15
475,4.0,0.0,13.0,0.0,13.294964751912392,7.944109290391273e-16
476,0.0,0.0,9.0,0.0,13.940499630383048,1.9459014222361975e-15
477,0.0,0.0,9.0,0.0,14.415913917201502,0.0
478,6.0,0.0,14.0,0.0,13.160657063161192,7.944109290391273e-16
479,63.0,0.0,100.0,0.0,-17.223340095251707,3.891802844472395e-15
480,28.0,0.0,66.0,0.0,6.83511084805721,0.0
481,46.0,0.0,100.0,0.0,-11.550761584832502,0.0
482,0.0,0.0,45.0,0.0,11.157868584847613,0.0
483,3.0,0.0,14.0,0.0,14.852940298497415,0.0
484,3.0,0.0,12.0,0.0,13.717510634765295,0.0
485,2.0,0.0,12.0,0.0,13.382247525315586,0.0
486,0.0,0.0,10.0,0.0,14.211774565488549,0.0
487,12.0,0.0,58.0,0.0,4.338095291691836,0.0
488,1.0,0.0,12.0,0.0,16.24514893858172,0.0
489,2.0,0.0,12.0,0.0,13.4783527270524,7.944109290391273e-16
490,2.0,0.0,11.0,0.0,13.575528672133379,1.7763568394002505e-15
491,5.0,0.0,14.0,0.0,13.113246402943933,1.9459014222361975e-15
492,1.0,0.0,10.0,0.0,13.799023139071902,1.9459014222361975e-15
493,10.0,0.0,52.0,0.0,5.51137228481619,0.0
494,2.0,0.0,14.0,0.0,14.78450170849202,1.9459014222361975e-15
495,3.0,0.0,13.0,0.0,13.581872678650502,7.944109290391273e-16
496,48.0,0.0,100.0,0.0,-14.557227939045521,7.944109290391273e-16
497,34.0,0.0,85.0,0.0,3.1015035512512856,0.0
498,44.0,0.0,100.0,0.0,-12.085143421208132,0.0
499,2.0,0.0,16.0,0.0,17.245458494355354,3.891802844472395e-15
500,6.0,0.0,15.0,0.0,13.806844300822988,0.0
501,3.0,0.0,13.0,0.0,13.935748983484425,0.0
502,6.0,0.0,16.0,0.0,13.356255509490012,0.0
503,13.0,0.0,74.0,0.0,1.5142500662916216,0.0
504,8.0,0.0,53.0,0.0,8.08737168061725,0.0
505,3.0,0.0,14.0,0.0,15.031229989472603,1.9459014222361975e-15
506,44.0,0.0,100.0,0.0,-15.30820441742151,1.9459014222361975e-15
507,2.0,0.0,17.0,0.0,17.128324009850008,0.0
508,50.0,0.0,100.0,0.0,-15.77903752253113,7.944109290391273e-16
509,42.0,0.0,90.0,0.0,2.212951957681056,0.0
510,3.0,0.0,13.0,0.0,15.945246001386362,7.944109290391273e-16
511,46.0,0.0,66.0,0.0,2.8478363225959,0.0
512,3.0,0.0,15.0,0.0,16.42746455573341,0.0
513,4.0,0.0,14.0,0.0,13.523959219069429,1.9459014222361975e-15
514,84.0,0.0,100.0,0.0,-15.533950760398463,0.0
515,49.0,0.0,100.0,0.0,-12.085235195814562,0.0
516,70.0,0.0,100.0,0.0,-15.265995975516631,0.0
517,70.0,0.0,100.0,0.0,-14.97030645420995,7.944109290391273e-16
518,4.0,0.0,15.0,0.0,15.67710693772841,0.0
519,5.0,0.0,15.0,0.0,13.49544559758748,7.944109290391273e-16
520,10.0,0.0,54.0,0.0,5.897084769456301,9.729507111180987e-16
521,3.0,0.0,15.0,0.0,14.869212008775992,7.944109290391273e-16
522,4.0,0.0,14.0,0.0,13.627530042782771,0.0
523,7.0,0.0,16.0,0.0,12.71808497444194,1.9459014222361975e-15
524,22.0,0.0,60.0,0.0,4.06317916475084,9.729507111180987e-16
525,0.0,0.0,48.0,0.0,10.761176364897436,0.0
526,0.0,0.0,17.0,0.0,16.221994790541235,0.0
527,8.0,0.0,51.0,0.0,6.604799695603629,8.881784197001252e-16
528,2.0,0.0,49.0,0.0,8.37851589904791,0.0
529,10.0,0.0,65.0,0.0,4.520343678182608,0.0
530,8.0,0.0,51.0,0.0,8.66738611774625,1.9459014222361975e-15
531,6.0,0.0,16.0,0.0,15.364799845255968,0.0
532,5.0,0.0,15.0,0.0,13.653794847549557,1.7763568394002505e-15
533,9.0,0.0,52.0,0.0,6.394673495979707,0.0
534,3.0,0.0,14.0,0.0,15.769772688988354,0.0
535,9.0,0.0,20.0,0.0,13.167697889670285,0.0
536,1.0,0.0,11.0,0.0,14.517479487246495,0.0
537,8.0,0.0,17.0,0.0,12.93524022456757,1.7763568394002505e-15
538,12.0,0.0,22.0,0.0,12.1846248928024,1.9459014222361975e-15
539,2.0,0.0,15.0,0.0,13.76515361131907,0.0
540,7.0,0.0,17.0,0.0,13.437500869489446,0.0
541,4.0,0.0,14.0,0.0,13.991078024169585,7.944109290391273e-16
542,23.0,0.0,71.0,0.0,2.602520148814538,0.0
543,5.0,0.0,20.0,0.0,16.291287764226503,3.891802844472395e-15
544,2.0,0.0,13.0,0.0,14.02340450052526,0.0
545,2.0,0.0,11.0,0.0,13.739627415265826,1.9459014222361975e-15
546,8.0,0.0,17.0,0.0,12.601196696290032,0.0
547,5.0,0.0,15.0,0.0,13.263623049366084,1.7763568394002505e-15
548,5.0,0.0,15.0,0.0,13.795041025813394,1.9459014222361975e-15
549,26.0,0.0,100.0,0.0,-16.28111674511087,3.891802844472395e-15
550,0.0,0.0,15.0,0.0,16.723734853688555,0.0
551,0.0,0.0,9.0,0.0,14.068746700586615,0.0
552,0.0,0.0,11.0,0.0,13.667120510463004,1.9459014222361975e-15
553,0.0,0.0,9.0,0.0,14.212943767292913,0.0
554,0.0,0.0,11.0,0.0,14.136162027446067,0.0
555,46.0,0.0,100.0,0.0,-15.669673901129311,1.9459014222361975e-15
556,34.0,0.0,100.0,0.0,-15.239439693600536,1.7763568394002505e-15
557,0.0,0.0,100.0,0.0,-14.545377362777376,1.9459014222361975e-15
558,0.0,0.0,14.0,0.0,16.94787725118892,3.891802844472395e-15
559,0.0,0.0,10.0,0.0,13.945014860937402,7.944109290391273e-16
560,46.0,0.0,100.0,0.0,-16.04438762715248,3.891802844472395e-15
561,0.0,0.0,17.0,0.0,16.659541357651705,0.0
562,5.0,0.0,15.0,0.0,13.682683408581331,0.0
563,0.0,0.0,10.0,0.0,14.405442085560392,1.9459014222361975e-15
564,1.0,0.0,11.0,0.0,14.030288031876122,7.944109290391273e-16
565,3.0,0.0,12.0,0.0,13.393179799188141,1.7763568394002505e-15
566,0.0,0.0,9.0,0.0,13.941008744154805,1.7763568394002505e-15
