Wall time,Step,Value
1626548676.990829,20100,62.810001373291016
1626548733.0254023,20200,62.0
1626548793.7685895,20300,60.349998474121094
1626548849.044692,20400,60.349998474121094
1626548899.1461153,20500,58.7400016784668
1626548947.0331838,20600,58.7400016784668
1626548997.9533844,20700,57.029998779296875
1626549045.8221593,20800,57.029998779296875
1626549100.9677658,20900,56.15999984741211
1626549148.0551455,21000,56.15999984741211
1626549199.4265628,21100,56.15999984741211
1626549248.442574,21200,56.15999984741211
1626549298.320951,21300,56.15999984741211
1626549354.7990215,21400,56.70000076293945
1626549407.2700162,21500,55.83000183105469
1626549457.4568195,21600,55.83000183105469
1626549508.1384053,21700,55.06999969482422
1626549566.8828325,21800,51.65999984741211
1626549605.0585673,21900,51.93000030517578
1626549654.898558,22000,51.06999969482422
1626549707.7451346,22100,51.95000076293945
1626549750.678185,22200,50.959999084472656
1626549800.7178264,22300,50.959999084472656
1626549857.346854,22400,50.959999084472656
1626549906.5222723,22500,50.130001068115234
1626549956.0503592,22600,50.9900016784668
1626549997.7790024,22700,51.900001525878906
1626550051.3590646,22800,52.7400016784668
1626550111.5947318,22900,53.43000030517578
1626550170.700138,23000,53.40999984741211
1626550236.551136,23100,52.41999816894531
1626550309.4364147,23200,53.29999923706055
1626550360.3562734,23300,53.38999938964844
1626550401.9158864,23400,52.91999816894531
1626550452.3868158,23500,52.91999816894531
1626550519.8164914,23600,53.54999923706055
1626550563.9040911,23700,53.5
1626550615.285314,23800,53.5
1626550673.1477883,23900,53.5
1626550730.5185788,24000,54.400001525878906
1626550807.061509,24100,55.119998931884766
1626550859.845215,24200,55.880001068115234
1626550910.781031,24300,56.75
1626550969.8302534,24400,56.72999954223633
1626551015.4460092,24500,55.20000076293945
1626551070.7003984,24600,56.06999969482422
1626551134.4347975,24700,55.189998626708984
1626551182.5105586,24800,56.0099983215332
1626551240.787397,24900,56.0099983215332
1626551290.216329,25000,56.880001068115234
1626551348.3993425,25100,56.880001068115234
1626551425.721482,25200,54.59000015258789
1626551483.541349,25300,52.540000915527344
1626551535.594122,25400,52.4900016784668
1626551584.3559859,25500,53.349998474121094
1626551635.3048575,25600,52.459999084472656
1626551681.7251155,25700,53.310001373291016
1626551731.2767565,25800,53.47999954223633
1626551783.219197,25900,53.47999954223633
1626551845.1089349,26000,52.720001220703125
1626551903.6530602,26100,52.720001220703125
1626551954.3348007,26200,52.720001220703125
1626552016.0711975,26300,52.11000061035156
1626552068.8226466,26400,52.11000061035156
1626552134.1177955,26500,51.2599983215332
1626552191.2138155,26600,50.529998779296875
1626552236.9166312,26700,50.43000030517578
1626552301.6420434,26800,50.720001220703125
1626552357.1610992,26900,50.72999954223633
1626552409.8569496,27000,51.54999923706055
1626552462.3832247,27100,52.279998779296875
1626552512.8572688,27200,52.869998931884766
1626552567.0454984,27300,53.47999954223633
1626552619.0554533,27400,52.54999923706055
1626552670.1888416,27500,53.2599983215332
1626552716.7940955,27600,51.81999969482422
1626552759.833993,27700,50.560001373291016
1626552788.8890636,27800,50.22999954223633
1626552841.4849157,27900,49.599998474121094
1626552893.5119433,28000,49.560001373291016
1626552968.5825093,28100,47.060001373291016
1626553009.25398,28200,45.75
1626553047.792254,28300,46.40999984741211
1626553099.384798,28400,45.5
1626553173.47023,28500,40.93000030517578
1626553217.6706595,28600,39.34000015258789
1626553256.3246236,28700,39.02000045776367
1626553288.6076434,28800,37.470001220703125
1626553329.59214,28900,37.529998779296875
1626553375.933307,29000,38.439998626708984
1626553431.1914613,29100,38.5099983215332
1626553482.237805,29200,39.31999969482422
1626553528.0213852,29300,37.66999816894531
1626553579.4652297,29400,36.150001525878906
1626553624.3123264,29500,34.59000015258789
1626553691.1571715,29600,30.600000381469727
1626553730.3908827,29700,29.40999984741211
1626553773.951444,29800,28.709999084472656
1626553821.2699022,29900,26.18000030517578
1626553865.6226423,30000,26.18000030517578
1626555268.8335876,30100,24.850000381469727
1626555311.9802153,30200,24.850000381469727
1626555367.1755686,30300,24.959999084472656
1626555411.6149387,30400,24.139999389648438
1626555462.0006392,30500,24.350000381469727
1626555512.2748194,30600,24.489999771118164
1626555560.8399143,30700,25.75
