Wall time,Step,Value
1626874245.51083,33500,21.0
1626874278.9974608,33600,0.0
1626874312.667736,33700,20.0
1626874356.2862816,33800,12.0
1626874384.512908,33900,0.0
1626874413.4758646,34000,21.0
1626874456.9545655,34100,34.0
1626874490.6131759,34200,0.0
1626874520.2813025,34300,19.0
1626874555.6029239,34400,15.0
1626874584.5004768,34500,0.0
1626874618.2802691,34600,27.0
1626874651.939821,34700,28.0
1626874680.728853,34800,25.0
1626874710.1232617,34900,3.0
1626874744.5344586,35000,8.0
1626874772.9911826,35100,0.0
1626874807.1962807,35200,8.0
1626874835.7201254,35300,0.0
1626874870.6977727,35400,0.0
1626874900.1551168,35500,5.0
1626874934.4236197,35600,0.0
1626874968.936793,35700,1.0
1626875004.1049583,35800,0.0
1626875046.383112,35900,0.0
1626875086.5332084,36000,2.0
1626875122.7014928,36100,2.0
1626875152.1885052,36200,0.0
1626875186.6865506,36300,2.0
1626875227.9732437,36400,0.0
1626875259.9268138,36500,0.0
1626875295.3864264,36600,2.0
1626875335.1975946,36700,5.0
1626875379.6214209,36800,4.0
1626875410.2415857,36900,0.0
1626875450.02495,37000,8.0
1626875491.108587,37100,4.0
1626875527.249876,37200,0.0
1626875571.983085,37300,3.0
1626875607.7852833,37400,22.0
1626875646.1001122,37500,0.0
1626875681.385338,37600,0.0
1626875722.0740507,37700,0.0
1626875752.482727,37800,7.0
1626875786.4689298,37900,0.0
1626875831.3571548,38000,4.0
1626875870.772412,38100,0.0
1626875907.2923992,38200,5.0
1626875947.057084,38300,9.0
1626875986.5248184,38400,0.0
1626876017.6178396,38500,10.0
1626876047.1503289,38600,0.0
1626876087.6110535,38700,1.0
1626876122.5534694,38800,1.0
1626876152.6135335,38900,11.0
1626876185.4043787,39000,0.0
1626876220.0728369,39100,0.0
1626876262.2157862,39200,7.0
1626876299.2742257,39300,0.0
1626876335.2545948,39400,0.0
1626876365.1101258,39500,17.0
1626876394.4440513,39600,23.0
1626876429.6457915,39700,5.0
1626876459.8894284,39800,0.0
1626876501.0212152,39900,0.0
1626876541.0745237,40000,29.0
1626876733.9539382,40100,20.0
1626876762.7792346,40200,17.0
1626876806.9900622,40300,0.0
1626876838.8380308,40400,0.0
1626876873.1485507,40500,7.0
1626876915.3892384,40600,0.0
1626876951.554569,40700,1.0
1626876980.5065506,40800,0.0
1626877019.778806,40900,9.0
1626877058.3294904,41000,1.0
1626877092.242449,41100,16.0
1626877130.878497,41200,25.0
1626877170.1091475,41300,39.0
1626877200.6879797,41400,0.0
1626877245.4540637,41500,14.0
1626877382.862093,41600,6.0
1626877414.7879992,41700,0.0
1626877458.1134384,41800,6.0
1626877487.5090766,41900,19.0
1626877528.191304,42000,6.0
1626877569.255139,42100,0.0
1626877599.5059097,42200,0.0
1626877638.1929264,42300,0.0
1626877676.6326559,42400,0.0
1626877708.2501628,42500,1.0
1626877749.260813,42600,11.0
1626877790.6749916,42700,0.0
1626877827.1492653,42800,4.0
1626877862.1817636,42900,0.0
1626877902.6762936,43000,0.0
1626877933.145089,43100,0.0
1626877981.1664166,43200,12.0
1626878014.0813463,43300,1.0
1626878050.2646997,43400,16.0
1626878085.2840924,43500,24.0
1626878116.2213967,43600,0.0
1626878146.298577,43700,0.0
1626878175.9747603,43800,0.0
1626878212.6356509,43900,9.0
1626878257.1049917,44000,1.0
1626878298.0485582,44100,0.0
1626878330.9097872,44200,0.0
1626878363.3456316,44300,8.0
1626878397.9100018,44400,3.0
1626878438.8009572,44500,5.0
1626878482.5809178,44600,9.0
1626878520.8605008,44700,9.0
1626878561.211452,44800,6.0
1626878590.942362,44900,6.0
1626878626.2606921,45000,24.0
1626878665.2924569,45100,0.0
1626878696.1616828,45200,7.0
1626878727.0464122,45300,9.0
1626878757.2758253,45400,8.0
1626878787.7862415,45500,8.0
1626878829.147763,45600,6.0
1626878870.449252,45700,9.0
1626878906.1357198,45800,6.0
1626878936.23865,45900,23.0
1626878966.9518435,46000,0.0
1626879011.7602334,46100,0.0
1626879047.1140988,46200,7.0
1626879077.1969872,46300,0.0
1626879107.8599956,46400,2.0
1626879140.2199063,46500,0.0
1626879175.637973,46600,1.0
1626879205.8295958,46700,0.0
1626879245.9457996,46800,6.0
1626879284.085353,46900,0.0
1626879324.8930643,47000,10.0
1626879355.1491227,47100,0.0
1626879386.6673222,47200,2.0
1626879421.716873,47300,2.0
1626879457.2607756,47400,9.0
1626879488.5026248,47500,28.0
1626879523.6163154,47600,6.0
1626879553.9816782,47700,9.0
1626879584.2965844,47800,0.0
1626879619.8962789,47900,15.0
1626879666.366674,48000,7.0
1626879697.9316106,48100,51.0
1626879728.2278998,48200,11.0
1626879768.3373425,48300,23.0
1626879804.5449405,48400,14.0
1626879840.5135658,48500,9.0
1626879870.9278908,48600,7.0
1626879901.5566938,48700,6.0
1626879938.3630288,48800,0.0
1626879973.8598216,48900,1.0
1626880009.9029977,49000,0.0
1626880040.3816786,49100,7.0
1626880085.7823558,49200,25.0
1626880123.6125133,49300,3.0
1626880167.1955078,49400,9.0
1626880210.5962727,49500,40.0
1626880246.4031353,49600,30.0
1626880290.5973735,49700,1.0
1626880326.6095786,49800,10.0
1626880364.147138,49900,0.0
1626880400.3886952,50000,10.0
