Wall time,Step,Value
1625587772.2752862,100,100.0
1625587836.5777724,200,100.0
1625587898.874804,300,100.0
1625587958.981072,400,100.0
1625588028.6946018,500,100.0
1625588096.8119245,600,100.0
1625588166.9315782,700,100.0
1625588234.24233,800,100.0
1625588299.950904,900,100.0
1625588364.9834867,1000,92.4000015258789
1625588419.9813416,1100,93.09091186523438
1625588485.170297,1200,88.69230651855469
1625588555.5674136,1300,89.5
1625588624.1960998,1400,90.19999694824219
1625588697.4195313,1500,90.8125
1625588766.258236,1600,88.27777862548828
1625588831.034364,1700,88.89473724365234
1625588899.6015413,1800,89.44999694824219
1625588969.1429398,1900,89.95237731933594
1625589040.9985936,2000,89.31818389892578
1625589110.0272818,2100,87.21739196777344
1625589183.0772612,2200,87.75
1625589255.348486,2300,83.77777862548828
1625589312.041864,2400,82.60713958740234
1625589378.8800771,2500,83.20689392089844
1625589446.2019966,2600,83.03225708007812
1625589515.0840437,2700,80.06060791015625
1625589580.384783,2800,80.64705657958984
1625589638.150696,2900,81.19999694824219
1625589704.0928168,3000,81.72222137451172
1625589767.59835,3100,82.21621704101562
1625589834.8385262,3200,79.30000305175781
1625589898.3183541,3300,79.80487823486328
1625589956.5806937,3400,78.83721160888672
1625590007.034178,3500,79.31818389892578
1625590081.277773,3600,74.45833587646484
1625590144.2793825,3700,74.61224365234375
1625590212.851753,3800,75.12000274658203
1625590272.9355237,3900,75.60784149169922
1625590347.01933,4000,75.05660247802734
1625590416.9146328,4100,75.0
1625590485.8386252,4200,74.83928680419922
1625590559.7229795,4300,72.67796325683594
1625590627.2294827,4400,71.40983581542969
1625590695.4630022,4500,71.1451644897461
1625590763.124846,4600,70.07691955566406
1625590833.5660543,4700,70.53030395507812
1625590902.4695628,4800,70.97014617919922
1625590972.5758786,4900,71.39705657958984
1625591037.1282847,5000,71.159423828125
1625591104.8563979,5100,71.57142639160156
1625591172.9497042,5200,71.97183227539062
1625591237.928087,5300,72.36111450195312
1625591305.3372726,5400,72.40540313720703
1625591372.2305405,5500,72.77333068847656
1625591438.607965,5600,72.53947448730469
1625591503.879883,5700,72.89610290527344
1625591571.9414108,5800,73.24359130859375
1625591645.9138722,5900,73.17500305175781
1625591718.1683526,6000,73.50617218017578
1625591778.7252355,6100,73.82926940917969
1625591846.5481637,6200,73.35713958740234
1625591906.199193,6300,72.90697479248047
1625591971.5277832,6400,73.21839141845703
1625592035.6438007,6500,73.5227279663086
1625592106.353282,6600,73.82022094726562
1625592182.9530501,6700,73.54945373535156
1625592243.2852228,6800,72.84782409667969
1625592299.2423966,6900,73.13978576660156
1625592366.588029,7000,71.51546478271484
1625592433.2601106,7100,71.80612182617188
1625592495.8664575,7200,71.9800033569336
1625592564.828387,7300,71.9800033569336
1625592627.516983,7400,71.9800033569336
1625592684.155873,7500,71.9800033569336
1625592738.793328,7600,71.9800033569336
1625592808.0894308,7700,70.45999908447266
1625592880.5775967,7800,69.91000366210938
1625592950.6899269,7900,69.91000366210938
1625593020.473758,8000,69.76000213623047
1625593088.392188,8100,69.76000213623047
1625593161.3666434,8200,68.83999633789062
1625593226.9785972,8300,68.83999633789062
1625593292.445433,8400,68.83999633789062
1625593359.4288564,8500,68.76000213623047
1625593431.3716981,8600,66.91000366210938
1625593492.8257275,8700,65.13999938964844
1625593563.8492339,8800,64.9800033569336
1625593637.2365272,8900,64.22000122070312
1625593711.9848711,9000,63.47999954223633
1625593788.4914029,9100,62.02000045776367
1625593861.654478,9200,60.27000045776367
1625593936.2786443,9300,57.529998779296875
1625594005.1567643,9400,57.400001525878906
1625594078.5860224,9500,54.29999923706055
1625594157.3721414,9600,53.61000061035156
1625594229.485222,9700,54.119998931884766
1625594301.407554,9800,54.959999084472656
1625594373.1654825,9900,54.5
1625594432.0249228,10000,54.95000076293945
1625594503.8190467,10100,55.189998626708984
1625594583.773466,10200,52.630001068115234
1625594664.745301,10300,47.599998474121094
1625594735.093662,10400,45.040000915527344
1625594811.0374143,10500,43.95000076293945
1625594880.3760335,10600,42.88999938964844
1625594955.4047272,10700,41.27000045776367
1625595028.8020654,10800,40.52000045776367
1625595106.6945076,10900,39.349998474121094
1625595173.432922,11000,36.650001525878906
1625595244.6114497,11100,34.540000915527344
1625595322.1968396,11200,31.920000076293945
1625595395.489,11300,29.420000076293945
1625595465.5837283,11400,28.450000762939453
1625595541.2192256,11500,28.690000534057617
1625595616.2282035,11600,28.719999313354492
1625595689.4019613,11700,28.920000076293945
1625595758.876232,11800,27.549999237060547
1625595834.7824144,11900,26.610000610351562
1625595899.7686787,12000,27.25
1625595984.0013316,12100,26.190000534057617
1625596046.2924168,12200,25.399999618530273
1625596115.2249777,12300,26.309999465942383
1625596191.4355352,12400,25.90999984741211
1625596275.04328,12500,23.25
1625596342.7224627,12600,23.149999618530273
1625596412.2835557,12700,23.950000762939453
1625596490.3813303,12800,24.670000076293945
1625596570.5806756,12900,22.989999771118164
1625596645.0154927,13000,23.389999389648438
1625596719.2993457,13100,23.799999237060547
1625596790.8503525,13200,22.829999923706055
1625596866.6118553,13300,23.200000762939453
1625596947.0869272,13400,23.270000457763672
1625597029.5466719,13500,23.049999237060547
1625597109.7826855,13600,23.309999465942383
1625597193.3007565,13700,22.110000610351562
1625597266.4566853,13800,21.25
1625597335.784614,13900,20.850000381469727
1625597412.9987557,14000,21.68000030517578
1625597490.2061489,14100,22.3799991607666
1625597565.0484028,14200,21.639999389648438
1625597643.5630374,14300,22.139999389648438
1625597726.500598,14400,19.93000030517578
1625597807.848923,14500,20.149999618530273
1625597887.2298257,14600,20.700000762939453
1625597951.51609,14700,18.969999313354492
1625598022.8393602,14800,19.899999618530273
1625598101.3594174,14900,20.469999313354492
1625598189.7468464,15000,19.040000915527344
1625598273.6684208,15100,18.34000015258789
1625598356.5588243,15200,17.719999313354492
1625598438.4453704,15300,16.690000534057617
1625598517.1193533,15400,17.18000030517578
1625598580.1361196,15500,18.049999237060547
1625598653.777943,15600,17.920000076293945
1625598738.9877954,15700,16.8799991607666
1625598824.6651864,15800,16.260000228881836
1625598908.623356,15900,16.040000915527344
1625598992.26665,16000,15.449999809265137
1625599080.9548414,16100,14.800000190734863
1625599166.5883515,16200,12.800000190734863
1625599259.4654098,16300,12.329999923706055
1625599338.298678,16400,12.970000267028809
1625599407.2750084,16500,12.90999984741211
1625599494.0887756,16600,13.579999923706055
1625599572.7330792,16700,13.699999809265137
1625599645.2241967,16800,14.010000228881836
1625599721.6871953,16900,13.829999923706055
1625599806.669479,17000,13.640000343322754
1625599885.7972126,17100,14.109999656677246
1625599979.8374846,17200,13.239999771118164
1625600064.9073603,17300,13.449999809265137
1625600128.1262746,17400,13.770000457763672
1625600204.5963686,17500,14.869999885559082
1625600297.5621016,17600,14.8100004196167
1625600370.8882709,17700,14.720000267028809
1625600450.397652,17800,15.350000381469727
1625600546.4795682,17900,15.789999961853027
1625600627.724096,18000,14.710000038146973
1625600704.2037303,18100,15.180000305175781
1625600782.9837468,18200,15.859999656677246
1625600873.6928134,18300,13.479999542236328
1625600953.5277371,18400,13.630000114440918
1625601041.9465086,18500,13.399999618530273
1625601129.3871498,18600,13.140000343322754
1625601229.2612844,18700,11.199999809265137
1625601306.3647282,18800,10.550000190734863
1625601391.968385,18900,10.449999809265137
