,ct,el,er,t
0,0.0,0.0,0.0,1.5504052639007568
1,0.0,100.0,-19.945653516724988,56.950671434402466
2,0.0,100.0,-16.443097490155253,109.49367594718933
3,0.0,100.0,-16.559353619333827,162.22806882858276
4,0.0,100.0,-16.599915123499443,201.50239849090576
5,0.0,100.0,-16.469455989168562,257.12540578842163
6,0.0,100.0,-16.443993497926478,303.01610493659973
7,0.0,100.0,-16.13517066740251,356.113153219223
8,0.0,100.0,-17.723953821753025,400.01158618927
9,0.0,15.0,14.042318137437306,409.47287034988403
10,0.0,43.0,8.727669580365635,427.4299020767212
11,0.0,100.0,-17.519370108914746,481.9490759372711
12,0.0,22.0,12.501304998141524,493.25696754455566
13,0.0,100.0,-16.644349613951796,539.067973613739
14,0.0,17.0,13.655939393925896,549.9889590740204
15,0.0,100.0,-17.653649358619493,593.2049038410187
16,0.0,100.0,-18.356460445418403,650.2555618286133
17,0.0,100.0,-16.840741019987508,683.8132727146149
18,0.0,100.0,-17.092665566229705,725.9957883358002
19,0.0,13.0,14.286456796697152,734.7916769981384
20,0.0,100.0,-16.570409230201303,767.5046393871307
21,0.0,30.0,10.870600105336122,781.4581520557404
22,0.0,100.0,-16.40947835792655,826.3367037773132
23,0.0,11.0,14.6180504801768,835.1743216514587
24,0.0,15.0,14.398495943940663,843.616607427597
25,0.0,75.0,2.060599952625287,884.4465584754944
26,0.0,100.0,-16.2782324348851,925.8466861248016
27,0.0,19.0,13.050284471961616,935.9174273014069
28,0.0,100.0,-18.077733337480563,979.9041306972504
29,0.0,100.0,-15.953428267797888,1017.1292791366577
30,0.0,100.0,-16.324753444128568,1063.2492818832397
31,0.0,11.0,14.554338533073945,1070.778264760971
32,0.0,100.0,-15.93001631085097,1101.6826536655426
33,0.0,10.0,14.732926368397052,1107.8475596904755
34,0.0,100.0,-16.0674357764579,1167.092366218567
35,0.0,10.0,15.086201724322184,1173.4920101165771
36,0.0,8.0,15.674053717039708,1179.6085183620453
37,0.0,100.0,-17.12546000236833,1225.3159446716309
38,0.0,10.0,14.964034013062058,1233.1163275241852
39,0.0,15.0,14.404025224921803,1241.3188569545746
40,0.0,15.0,14.271702842395626,1249.958322763443
41,0.0,10.0,15.593415899981615,1261.420819759369
42,0.0,10.0,15.199052675938379,1267.6125366687775
43,0.0,26.0,12.314635774000434,1282.902527332306
44,0.0,8.0,15.826073181496326,1288.765837430954
45,0.0,11.0,14.628783049142744,1296.54287815094
46,0.0,100.0,-16.82369088485439,1335.6232507228851
47,0.0,15.0,13.818055547386706,1344.0885980129242
48,0.0,8.0,15.470440812124798,1350.3777933120728
49,0.0,13.0,14.726302132555915,1357.6541414260864
50,0.0,100.0,-17.683337966446743,1398.6850264072418
51,0.0,9.0,15.417036719474487,1404.9975099563599
52,0.0,100.0,-16.677928386109784,1459.6571292877197
53,0.0,8.0,15.225664322388258,1465.8461847305298
54,0.0,12.0,14.521267841520908,1472.6708779335022
55,0.0,9.0,15.32483035000334,1478.880150794983
56,0.0,11.0,15.123295076397447,1485.970145225525
57,0.0,8.0,15.56946900096536,1491.4945435523987
58,0.0,12.0,14.712904352147667,1502.1503553390503
59,0.0,51.0,6.956505558090853,1522.8817467689514
60,0.0,100.0,-16.361602012914542,1558.2770266532898
61,0.0,17.0,13.483276618442304,1567.749834060669
62,0.0,100.0,-17.979211888531296,1615.1615343093872
63,0.0,33.0,10.51493355491049,1630.030445575714
64,0.0,19.0,13.602254876935486,1639.953515291214
65,0.0,55.0,6.299547212553932,1658.8196103572845
66,0.0,15.0,14.580111184022782,1667.617573261261
67,0.0,9.0,15.734691453397328,1674.1987190246582
68,0.0,100.0,-16.261990697479067,1722.6106805801392
69,0.0,17.0,13.703708641064988,1731.5666935443878
70,0.0,9.0,15.169845201122826,1737.932587146759
71,0.0,9.0,15.523748036464811,1744.5428178310394
72,0.0,12.0,15.10693015883931,1752.5160791873932
73,0.0,18.0,13.862490897495043,1761.2838969230652
74,0.0,100.0,-16.49019162875334,1799.58984708786
75,0.0,22.0,13.035594141142235,1810.5481145381927
76,0.0,100.0,-17.544179408285654,1864.757559299469
77,0.0,100.0,-16.975543433270772,1905.175859451294
78,0.0,100.0,-16.90851554654702,1953.2879548072815
79,0.0,15.0,13.971575207998582,1962.4589817523956
80,0.0,100.0,-16.143542080956312,2004.4822409152985
81,0.0,19.0,13.03934794143673,2014.4855461120605
82,0.0,100.0,-18.11760266010794,2067.8353650569916
83,0.0,11.0,14.525938296070375,2075.5078361034393
84,0.0,15.0,14.294922093830683,2085.382668495178
85,0.0,9.0,15.181989686192331,2092.3626837730408
86,0.0,14.0,14.164348452154107,2104.546793460846
87,0.0,15.0,14.760494206825403,2112.8306787014008
88,0.0,10.0,15.050140846356525,2119.9980862140656
89,0.0,12.0,15.237497455744503,2132.8043060302734
90,0.0,100.0,-15.830263529758033,2166.1503632068634
91,0.0,10.0,14.779657344703457,2172.5361778736115
92,0.0,15.0,13.908771455634142,2181.6369502544403
93,0.0,15.0,13.95374300458959,2189.23393535614
94,0.0,9.0,15.011512054693618,2195.4017639160156
95,0.0,13.0,14.302026768293844,2202.8860516548157
96,0.0,14.0,13.993152300915751,2210.469673871994
97,0.0,100.0,-16.870525695884663,2258.926488161087
98,0.0,39.0,9.052676832135264,2278.0994091033936
99,0.0,11.0,14.833408216887857,2284.782548189163
100,0.0,100.0,-15.629063221656558,2317.943795442581
101,0.0,100.0,-17.125995495690074,2352.575669527054
102,0.0,100.0,-16.191427776185776,2388.5765039920807
103,0.0,9.0,15.370671021096136,2394.815226793289
104,0.0,13.0,15.002221653806696,2402.2325847148895
105,0.0,100.0,-16.036009429737128,2446.345201730728
106,0.0,100.0,-17.010494654421226,2494.7193603515625
107,0.0,21.0,12.588957511353701,2503.6943287849426
108,0.0,10.0,14.969073191056344,2511.263015270233
109,0.0,47.0,7.938887714291885,2532.7948067188263
110,0.0,7.0,15.47120683360692,2537.9968099594116
111,0.0,100.0,-17.16670685288803,2581.739948987961
112,0.0,10.0,14.891076041781046,2588.4579343795776
113,0.0,100.0,-16.196236829222784,2621.6699724197388
114,0.0,100.0,-16.991360387719414,2666.030453681946
115,0.0,12.0,14.484144114992741,2673.569456577301
116,0.0,29.0,11.210115327464543,2686.8027687072754
117,0.0,25.0,12.027625226778904,2702.670877933502
118,0.0,11.0,15.184458383775278,2709.368644952774
119,0.0,10.0,15.382604341299823,2716.2170083522797
120,0.0,10.0,15.680881509201267,2722.7716386318207
121,0.0,100.0,-16.935414157992646,2772.6256120204926
122,0.0,43.0,8.283354618146655,2795.3069248199463
123,0.0,12.0,14.707262896763723,2803.6933155059814
124,0.0,24.0,12.582444673236704,2815.3282554149628
125,0.0,21.0,13.317287941669186,2830.393159389496
126,0.0,100.0,-16.737572950845234,2886.279411792755
127,0.0,12.0,14.324262595689618,2894.535096645355
128,0.0,8.0,15.286046300262045,2902.123638868332
129,0.0,100.0,-17.115208252731485,2943.6340210437775
130,0.0,100.0,-16.962247149887194,2982.4391498565674
131,0.0,11.0,14.745665350159097,2989.1867773532867
132,0.0,18.0,13.627792090283904,3003.577704191208
133,0.0,12.0,14.616588053468348,3012.216209411621
134,0.0,8.0,15.134964056657623,3022.6854240894318
135,0.0,100.0,-16.586284716578906,3061.470788002014
136,0.0,8.0,15.126128179176552,3066.881133079529
137,0.0,100.0,-17.616792308457438,3126.6722667217255
138,0.0,100.0,-17.276596074258666,3183.2465975284576
139,0.0,43.0,8.836114549661717,3199.341166973114
140,0.0,11.0,14.533932918674509,3206.136037349701
141,0.0,9.0,15.424044209795069,3217.9665701389313
142,0.0,10.0,15.385523341442276,3224.9545669555664
143,0.0,18.0,13.740985083115023,3239.792083501816
144,0.0,8.0,15.18472212021987,3245.532371044159
145,0.0,74.0,2.654386773058519,3266.067158460617
146,0.0,100.0,-16.45225743087233,3310.6386091709137
147,0.0,12.0,14.58411507183477,3320.218402862549
148,0.0,9.0,15.140350631956661,3326.551418542862
149,0.0,11.0,15.312277605009381,3341.6227514743805
150,0.0,9.0,15.929592592952247,3353.4698317050934
151,0.0,100.0,-16.30994213605864,3394.977714538574
152,0.0,9.0,15.357097451565252,3401.7972843647003
153,0.0,20.0,13.138532842962789,3411.707410812378
154,0.0,100.0,-16.543660481721435,3443.7621870040894
155,0.0,100.0,-17.432551331699113,3490.0002670288086
156,0.0,100.0,-16.25736931531735,3529.9597296714783
157,0.0,9.0,15.10066389982815,3536.3041985034943
158,0.0,9.0,15.170944469742626,3542.6980381011963
159,0.0,29.0,11.607960348764355,3553.937109231949
160,0.0,100.0,-17.681642151557206,3598.3191723823547
161,0.0,100.0,-17.266350857821386,3650.5788235664368
162,0.0,100.0,-16.202001853973353,3695.206422805786
163,0.0,12.0,14.406488224250793,3702.3179705142975
164,0.0,100.0,-20.022065011704665,3761.454892873764
165,0.0,19.0,13.163989322423891,3771.1401364803314
166,0.0,10.0,15.069706861092541,3778.610199213028
167,0.0,18.0,13.955143511030567,3788.305149793625
168,0.0,9.0,15.31656414414785,3794.704604625702
169,0.0,100.0,-18.214298026697165,3857.8459417819977
170,0.0,13.0,14.551233633324399,3869.806387424469
171,0.0,22.0,12.595045687525941,3879.7646837234497
172,0.0,100.0,-20.53642578744229,3933.251889228821
173,0.0,100.0,-20.65064620224901,3979.669894218445
174,0.0,14.0,14.290250317906983,3989.950531244278
175,0.0,100.0,-14.365661645119935,4017.4508798122406
176,0.0,100.0,-16.087558092090884,4076.1874601840973
177,0.0,100.0,-18.077948677812262,4123.378424167633
178,0.0,100.0,-22.339861769485523,4179.500288248062
179,0.0,100.0,-22.190634953173788,4227.261618375778
180,0.0,16.0,13.902614703718893,4241.513306379318
181,0.0,100.0,-19.740097160713166,4293.713306188583
182,0.0,100.0,-16.335524925712757,4346.03449678421
183,0.0,10.0,14.769102853480268,4353.038038253784
184,0.0,100.0,-18.46001921017466,4412.249495983124
185,0.0,16.0,13.830795885094492,4419.968372821808
186,0.0,15.0,14.060255431501561,4429.15071439743
187,0.0,100.0,-16.54958586659963,4473.167432785034
188,0.0,28.0,11.265436916876888,4486.382107019424
189,0.0,13.0,14.270623700834808,4494.3434319496155
190,0.0,14.0,14.69668406239029,4502.997077226639
191,0.0,9.0,15.673831507388211,4509.4260132312775
192,0.0,20.0,13.205732082161818,4520.483625173569
193,0.0,100.0,-16.611645695932776,4573.312358379364
194,0.0,12.0,14.865634835496277,4580.716584444046
195,0.0,100.0,-17.119358899195053,4637.209287881851
196,0.0,100.0,-16.58636032890475,4672.1109755039215
197,0.0,100.0,-17.350317691694695,4710.565701007843
198,0.0,100.0,-15.370065456222804,4737.411638498306
199,0.0,12.0,14.898070136646663,4749.972910404205
200,0.0,11.0,14.851630386394728,4756.370850086212
201,0.0,11.0,15.51481480057484,4763.847563266754
202,0.0,27.0,11.781321030247218,4775.650861740112
203,0.0,10.0,14.859445288555504,4787.026854753494
204,0.0,14.0,14.277798916973667,4794.424773931503
205,0.0,100.0,-16.66805800654461,4846.172847270966
206,0.0,8.0,15.76578691863114,4851.941295385361
207,0.0,26.0,12.352649757974769,4863.469549179077
208,0.0,8.0,15.222110281812833,4869.459782361984
209,0.0,18.0,13.713954871085106,4878.171545505524
210,0.0,10.0,15.027381846384385,4884.7856431007385
211,0.0,65.0,4.569933756899433,4911.598410129547
212,0.0,13.0,14.601513346472876,4921.398570537567
213,0.0,24.0,12.038046598711688,4934.749753952026
214,0.0,14.0,15.180571489972571,4943.593622207642
215,0.0,12.0,14.503133583431532,4950.290394067764
216,0.0,100.0,-17.997350743323057,4994.899625301361
217,0.0,57.0,5.557187115961572,5019.9655430316925
218,0.0,12.0,15.11954019204807,5026.924490690231
219,0.0,8.0,15.614696972354357,5033.508058786392
220,0.0,9.0,15.541229217961504,5039.862562179565
221,0.0,100.0,-16.87087599370469,5077.067187309265
222,0.0,20.0,13.268595180591369,5086.76661324501
223,0.0,26.0,11.59713214042008,5108.447348833084
224,0.0,100.0,-16.538186779852403,5149.803102254868
225,0.0,14.0,13.994340984247888,5158.096588373184
226,0.0,100.0,-16.92330661839675,5195.52748799324
227,0.0,100.0,-15.971582517558483,5229.1354241371155
228,0.0,18.0,13.742996493362835,5238.389177799225
229,0.0,100.0,-15.932730841458737,5272.844225645065
230,0.0,11.0,15.052613808780501,5280.050547122955
231,0.0,100.0,-16.476884704593463,5324.425538063049
232,0.0,15.0,13.850438733175151,5332.994659662247
233,0.0,100.0,-16.403607541996518,5372.174094200134
234,0.0,100.0,-17.978516335242738,5417.419761896133
235,0.0,8.0,15.176205016237697,5423.3073835372925
236,0.0,17.0,13.768807309756182,5431.593705177307
237,0.0,25.0,12.856251912280909,5451.468271493912
238,0.0,9.0,15.248897550412025,5457.642509698868
239,0.0,17.0,13.56286325385172,5465.868432760239
240,0.0,23.0,12.52723458944859,5477.174404621124
241,0.0,100.0,-16.40879894886055,5520.145361661911
242,0.0,13.0,14.50236514118659,5529.153600692749
243,0.0,9.0,15.241010066881403,5535.409451961517
244,0.0,100.0,-17.408215252016355,5588.593210697174
245,0.0,39.0,8.961484952274263,5603.893074989319
246,0.0,22.0,12.56870408600001,5615.2806224823
247,0.0,10.0,15.178244131313885,5621.6925275325775
248,0.0,100.0,-15.900681069568215,5670.099939584732
249,0.0,10.0,15.444172707663585,5677.170470952988
250,0.0,21.0,13.267147084846,5692.795598268509
251,0.0,18.0,14.219318617008879,5702.062286615372
252,0.0,100.0,-17.344863950059704,5761.285131454468
253,0.0,12.0,14.912433176020315,5771.406472444534
254,0.0,18.0,13.182696925452507,5781.554845094681
255,0.0,100.0,-15.948265030475055,5834.59950876236
256,0.0,100.0,-16.485959939600534,5892.848475933075
257,0.0,100.0,-16.57923719880272,5943.195435523987
258,0.0,12.0,14.323894545700504,5951.344163417816
259,0.0,14.0,13.963094500957801,5965.062803268433
260,0.0,20.0,12.965600210299549,5976.370604515076
261,0.0,11.0,15.263215652277339,5983.195599079132
262,0.0,17.0,13.446427692578453,5994.273386955261
263,0.0,17.0,13.479255668499112,6003.6603446006775
264,0.0,13.0,14.419815554824073,6013.762981414795
265,0.0,17.0,13.38781269352983,6023.871654510498
266,0.0,23.0,12.264330203479073,6036.4203090667725
267,0.0,24.0,12.277579916068136,6050.4256756305695
268,0.0,100.0,-16.132548305248868,6103.1495480537415
269,0.0,100.0,-16.14001639880594,6145.686983823776
270,0.0,46.0,8.003556625364727,6162.836735248566
271,0.0,17.0,14.226778230053188,6177.445729970932
272,0.0,14.0,13.946688806677786,6185.666034460068
273,0.0,12.0,14.894734377299056,6194.78480553627
274,0.0,9.0,16.615251783962737,6201.626407623291
275,0.0,100.0,-18.695367784571577,6247.5871024131775
276,0.0,10.0,14.833447940567412,6256.867044210434
277,0.0,100.0,-15.81967166937732,6299.424572229385
278,0.0,38.0,9.594796127964415,6316.044757604599
279,0.0,100.0,-16.498825774743235,6355.642558097839
280,0.0,100.0,-16.432796717750296,6409.508735656738
281,0.0,33.0,10.42580274386537,6425.978983640671
282,0.0,100.0,-15.968339223537821,6473.510602235794
283,0.0,15.0,14.970488580883988,6486.982466459274
284,0.0,100.0,-17.42810592134949,6538.263944149017
285,0.0,100.0,-18.719292030171363,6586.771483659744
286,0.0,10.0,14.837323324606675,6594.390759468079
287,0.0,18.0,13.251201597941678,6614.447885751724
288,0.0,28.0,11.494916866342725,6628.8796989917755
289,0.0,14.0,14.193393165878478,6639.790751695633
290,0.0,37.0,9.597910451021406,6658.080849170685
291,0.0,12.0,14.684157160202869,6670.841078042984
292,0.0,11.0,14.877969270569059,6683.440105676651
293,0.0,100.0,-19.238824676809177,6728.241728544235
294,0.0,100.0,-17.581865657945162,6770.390759944916
295,0.0,100.0,-16.29428301989552,6808.661316871643
296,0.0,12.0,14.345517578178931,6816.944292068481
297,0.0,100.0,-16.297201015702626,6865.024842500687
298,0.0,12.0,14.602853819304443,6871.768008708954
299,0.0,10.0,15.304624182121229,6878.329562902451
300,0.0,100.0,-17.512645770226317,6936.431043624878
301,0.0,36.0,9.682171224629741,6951.814586639404
302,0.0,13.0,15.008986349394679,6959.664175987244
303,0.0,26.0,12.110373693065956,6976.739602565765
304,0.0,28.0,11.689648051928138,6988.776830911636
305,0.0,19.0,13.420084426249344,6999.754237174988
306,0.0,12.0,14.391987185678932,7006.682960510254
307,0.0,9.0,15.314415714368668,7018.812405586243
308,0.0,21.0,12.84085715075574,7029.073798894882
309,0.0,26.0,11.949382541968799,7045.686069965363
310,0.0,16.0,14.386443234335875,7055.456647634506
311,0.0,15.0,15.004755022239896,7066.262223243713
312,0.0,30.0,11.19148203750212,7082.3657920360565
313,0.0,11.0,15.098531945431253,7089.501306772232
314,0.0,25.0,12.261330512880011,7102.508865118027
315,0.0,100.0,-19.710301682886342,7150.04571557045
316,0.0,9.0,15.610201962542913,7156.194842100143
317,0.0,53.0,6.780650926216792,7175.476318359375
318,0.0,29.0,11.003874202104267,7190.892426490784
319,0.0,100.0,-18.056258077023685,7245.200505256653
320,0.0,18.0,13.595825588309713,7256.565763711929
321,0.0,100.0,-16.256887899556396,7301.637092113495
322,0.0,100.0,-16.631820048064036,7345.201960325241
323,0.0,15.0,14.228208521076535,7356.603002071381
324,0.0,17.0,13.613563399291694,7365.530687570572
325,0.0,9.0,15.112847350541752,7371.531747102737
326,0.0,100.0,-17.273541325239602,7415.24662232399
327,0.0,18.0,13.384530698433748,7427.573892593384
328,0.0,9.0,16.271349978629672,7439.464697122574
329,0.0,100.0,-15.82009098917984,7492.625398397446
330,0.0,15.0,14.15633928954761,7503.335719585419
331,0.0,17.0,13.748285698003967,7512.5007700920105
332,0.0,21.0,12.549529433726406,7522.568733692169
333,0.0,50.0,7.0344643559286535,7539.412090539932
334,0.0,12.0,15.139862027763522,7547.320364952087
335,0.0,9.0,14.955049379987411,7553.334734916687
336,0.0,15.0,14.344984920773584,7561.985348939896
337,0.0,100.0,-17.60364398149606,7618.685575246811
338,0.0,20.0,13.120224183916193,7628.413451910019
339,0.0,9.0,14.978008697428853,7636.137329339981
340,0.0,9.0,15.498431553278808,7642.885342359543
341,0.0,38.0,9.203710054651173,7656.458903312683
342,0.0,100.0,-17.939249449397316,7703.064759731293
343,0.0,21.0,12.523901554398504,7714.048490524292
344,0.0,15.0,14.13022819112995,7723.292682170868
345,0.0,15.0,14.30050497717159,7732.94860458374
346,0.0,22.0,12.377769224683195,7744.219110488892
347,0.0,100.0,-17.199491850190523,7787.13418841362
348,0.0,20.0,12.742119354055323,7797.426234960556
349,0.0,15.0,14.463430726790753,7806.054276227951
350,0.0,22.0,12.724166815785521,7819.933064937592
351,0.0,100.0,-17.1618657391342,7867.721350431442
352,0.0,100.0,-18.015956005924725,7914.442009449005
353,0.0,100.0,-16.976607697179944,7963.415187120438
354,0.0,100.0,-17.668908107551967,8014.689870834351
355,0.0,100.0,-18.87318129544043,8076.755697965622
356,0.0,13.0,14.412608745502506,8084.866181135178
