Wall time,Step,Value
1626529568.5290325,5800,89.90625
1626529626.3086426,5900,90.06153869628906
1626529674.3463297,6000,90.21212005615234
1626529724.305626,6100,90.35820770263672
1626529776.9299452,6200,90.5
1626529824.4787898,6300,90.63768005371094
1626529870.8420725,6400,90.77143096923828
1626529917.3025186,6500,90.90140533447266
1626529970.4673667,6600,91.02777862548828
1626530024.4434988,6700,91.15068817138672
1626530085.0269492,6800,91.27027130126953
1626530135.8048441,6900,91.38666534423828
1626530181.642195,7000,91.5
1626530227.491888,7100,91.61038970947266
1626530289.6700547,7200,91.71794891357422
1626530355.6855316,7300,91.82278442382812
1626530410.9644272,7400,91.92500305175781
1626530472.0462027,7500,92.02468872070312
1626530520.6055539,7600,92.1219482421875
1626530568.8908122,7700,91.97590637207031
1626530636.2529635,7800,92.07142639160156
1626530690.1417875,7900,92.14117431640625
1626530751.2334409,8000,92.23255920410156
1626530797.928259,8100,92.32183837890625
1626530852.4771783,8200,92.40908813476562
1626530908.9240081,8300,92.35955047607422
1626530952.2254825,8400,92.44444274902344
1626531003.4915366,8500,92.52747344970703
1626531058.3724084,8600,92.11827850341797
1626531106.5377712,8700,92.2021255493164
1626531158.3464015,8800,92.28421020507812
1626531205.221648,8900,91.59793853759766
1626531267.1320832,9000,91.68367004394531
1626531316.185515,9100,91.7676773071289
1626531388.8438613,9200,91.8499984741211
1626531446.4603615,9300,90.94999694824219
1626531508.60996,9400,90.94999694824219
1626531565.348297,9500,89.88999938964844
1626531637.545828,9600,87.69000244140625
1626531696.1418355,9700,87.69000244140625
1626531751.5959277,9800,87.36000061035156
1626531818.0267267,9900,85.72000122070312
1626531877.3872721,10000,85.72000122070312
1626531948.1139762,10100,85.72000122070312
1626532006.6982703,10200,84.77999877929688
1626532082.1468983,10300,84.48999786376953
1626532130.2012408,10400,83.66000366210938
1626532185.377331,10500,84.27999877929688
1626532237.7759304,10600,84.27999877929688
1626532292.5644045,10700,84.27999877929688
1626532348.2206292,10800,84.37000274658203
1626532399.7551408,10900,84.37999725341797
1626532462.5105834,11000,82.30000305175781
1626532517.354935,11100,80.6500015258789
1626532569.1087391,11200,79.44000244140625
1626532634.0853834,11300,79.44000244140625
1626532683.1003165,11400,79.44000244140625
1626532729.8796709,11500,79.44000244140625
1626532778.136443,11600,79.44000244140625
1626532837.6642156,11700,79.44000244140625
1626532880.0340314,11800,79.44000244140625
1626532934.332947,11900,79.44000244140625
1626532986.48295,12000,79.44000244140625
1626533035.5928504,12100,79.30999755859375
1626533102.0119746,12200,79.30999755859375
1626533162.2286198,12300,79.30999755859375
1626533214.7340033,12400,79.30999755859375
1626533262.0686126,12500,78.9800033569336
1626533295.5256097,12600,78.11000061035156
1626533355.63696,12700,77.5
1626533403.2133648,12800,77.5
1626533457.904091,12900,77.5
1626533509.4168913,13000,76.63999938964844
1626533608.1144414,13100,76.63999938964844
1626533682.8217473,13200,76.63999938964844
1626533761.3316529,13300,75.8499984741211
1626533857.4752326,13400,75.11000061035156
1626533924.022859,13500,73.33999633789062
1626533974.9824066,13600,73.33999633789062
1626534079.6513617,13700,72.44999694824219
1626534167.029653,13800,72.44999694824219
1626534257.797731,13900,71.63999938964844
1626534346.619402,14000,71.63999938964844
1626534455.0259645,14100,71.63999938964844
1626534523.459937,14200,71.63999938964844
1626534592.7376673,14300,71.63999938964844
1626534695.257494,14400,71.63999938964844
1626534784.587254,14500,71.63999938964844
1626534845.945068,14600,71.63999938964844
1626534894.6807606,14700,71.63999938964844
1626535002.6895385,14800,71.63999938964844
1626535076.353726,14900,71.83999633789062
1626535144.3610725,15000,71.83999633789062
1626535198.1471648,15100,71.86000061035156
1626535246.019187,15200,71.86000061035156
1626535301.4278097,15300,71.86000061035156
1626535355.1029735,15400,71.86000061035156
1626535400.918341,15500,71.9800033569336
1626535452.629468,15600,71.9800033569336
1626535505.5093467,15700,71.44000244140625
1626535577.1210818,15800,71.97000122070312
1626535618.0226862,15900,71.97000122070312
1626535671.605774,16000,71.97000122070312
1626535727.106439,16100,72.31999969482422
1626535777.1874056,16200,72.0
1626535827.0866053,16300,72.0
1626535878.7615335,16400,72.0
1626535935.5735188,16500,72.66000366210938
1626535999.1309602,16600,72.9000015258789
1626536045.7164176,16700,71.70999908447266
1626536099.4769945,16800,72.20999908447266
1626536158.813452,16900,71.18000030517578
1626536199.0927234,17000,71.18000030517578
1626536250.2326565,17100,72.02999877929688
1626536299.9556613,17200,72.81999969482422
1626536365.30817,17300,72.81999969482422
1626536432.3518002,17400,72.12999725341797
1626536489.4421225,17500,70.20999908447266
1626536553.1631541,17600,69.36000061035156
1626536601.972968,17700,69.36000061035156
1626536643.749788,17800,69.13999938964844
1626536687.867057,17900,69.05999755859375
1626536729.4624975,18000,69.91000366210938
1626536769.844873,18100,70.69000244140625
1626536811.4832633,18200,71.70999908447266
1626536866.7636352,18300,71.19000244140625
1626536941.9296465,18400,71.9800033569336
1626536995.2670288,18500,69.52999877929688
1626537055.7500412,18600,66.27999877929688
1626537107.6616745,18700,66.41000366210938
1626537155.0210454,18800,66.41000366210938
1626537222.2705588,18900,65.54000091552734
1626537274.746721,19000,63.86000061035156
1626537318.538517,19100,64.7300033569336
1626537391.9766726,19200,64.5199966430664
1626537443.9064705,19300,63.650001525878906
1626537496.2757154,19400,63.779998779296875
1626537544.0050497,19500,62.16999816894531
1626537593.867598,19600,62.459999084472656
1626537656.2058184,19700,63.20000076293945
1626537704.3974009,19800,62.38999938964844
1626537756.4058974,19900,63.279998779296875
1626537806.8789458,20000,62.75
