Wall time,Step,Value
1626869486.926052,20100,-25.61720085144043
1626869515.7941134,20200,-25.452917098999023
1626869544.9425893,20300,-25.282527923583984
1626869595.133554,20400,-24.307039260864258
1626869634.8020482,20500,-24.04928207397461
1626869669.086499,20600,-23.86736297607422
1626869703.7300684,20700,-23.38500213623047
1626869742.7398067,20800,-23.46928596496582
1626869783.4413466,20900,-23.617372512817383
1626869812.7656813,21000,-23.087209701538086
1626869847.529627,21100,-23.143566131591797
1626869881.6145391,21200,-23.0932559967041
1626869910.7163231,21300,-23.30879783630371
1626869949.5781472,21400,-23.404390335083008
1626869988.3710053,21500,-23.030179977416992
1626870027.155002,21600,-23.310394287109375
1626870057.3262835,21700,-23.48944664001465
1626870087.5260425,21800,-23.194185256958008
1626870117.210333,21900,-23.175121307373047
1626870146.433517,22000,-23.010929107666016
1626870181.3178945,22100,-23.775083541870117
1626870216.1942487,22200,-23.620216369628906
1626870250.8606226,22300,-24.2675838470459
1626870280.324603,22400,-24.45686149597168
1626870309.505165,22500,-24.80137825012207
1626870348.532767,22600,-25.15610122680664
1626870387.203849,22700,-25.79961585998535
1626870415.9188645,22800,-26.186494827270508
1626870451.7761986,22900,-25.810081481933594
1626870485.7917635,23000,-25.929641723632812
1626870519.7472777,23100,-25.62506103515625
1626870548.9187267,23200,-24.956581115722656
1626870582.9693182,23300,-25.523595809936523
1626870611.9073336,23400,-24.66666603088379
1626870641.1569295,23500,-24.47325325012207
1626870675.0941775,23600,-24.541000366210938
1626870707.076925,23700,-22.86285400390625
1626870741.1207438,23800,-22.440391540527344
1626870780.1950064,23900,-22.361007690429688
1626870815.0618286,24000,-22.223365783691406
1626870848.8513527,24100,-22.313316345214844
1626870882.7988548,24200,-21.778377532958984
1626870923.4017704,24300,-21.96331787109375
1626870965.5544775,24400,-19.81169319152832
1626871010.0792468,24500,-16.10280990600586
1626871050.353633,24600,-14.585881233215332
1626871080.1212244,24700,-13.73668098449707
1626871115.6279511,24800,-11.895211219787598
1626871161.2982807,24900,-10.331077575683594
1626871189.941286,25000,-10.620317459106445
1626871218.8280072,25100,-10.404033660888672
1626871258.07407,25200,-10.322295188903809
1626871291.7733135,25300,-9.880403518676758
1626871330.633904,25400,-9.474924087524414
1626871365.1083107,25500,-9.368349075317383
1626871398.858494,25600,-9.24551010131836
1626871427.6903155,25700,-9.781671524047852
1626871466.4037843,25800,-10.575538635253906
1626871500.4235246,25900,-10.976937294006348
1626871530.4921563,26000,-10.590741157531738
1626871564.7293217,26100,-10.117271423339844
1626871593.6053405,26200,-10.452105522155762
1626871622.6402128,26300,-11.329218864440918
1626871661.546065,26400,-11.483327865600586
1626871697.0588744,26500,-10.995408058166504
1626871726.3135684,26600,-11.205739974975586
1626871765.1294668,26700,-10.589324951171875
1626871803.915836,26800,-10.695940971374512
1626871837.7341688,26900,-11.255537033081055
1626871876.926391,27000,-11.702178955078125
1626871917.2751088,27100,-11.375575065612793
1626871952.8083453,27200,-10.795082092285156
1626871992.7356129,27300,-9.873200416564941
1626872026.3563747,27400,-10.342442512512207
1626872055.4021733,27500,-11.286967277526855
1626872109.3375993,27600,-11.506961822509766
1626872138.553005,27700,-11.994281768798828
1626872177.2565792,27800,-12.305024147033691
1626872216.0728176,27900,-11.857316970825195
1626872244.9486651,28000,-11.968111991882324
1626872278.8359203,28100,-12.841351509094238
1626872313.119496,28200,-13.230632781982422
1626872347.1456046,28300,-13.690332412719727
1626872386.3099573,28400,-14.157084465026855
1626872420.137784,28500,-15.122403144836426
1626872454.0072176,28600,-15.993121147155762
1626872492.6524994,28700,-16.708646774291992
1626872528.1835468,28800,-17.073726654052734
1626872563.3284419,28900,-17.66685676574707
1626872597.267241,29000,-17.973093032836914
1626872631.303107,29100,-17.79836654663086
1626872665.230979,29200,-18.07210922241211
1626872699.057834,29300,-18.57941436767578
1626872733.029795,29400,-18.822851181030273
1626872761.5453935,29500,-19.1369571685791
1626872795.6022441,29600,-19.303848266601562
1626872824.641545,29700,-19.761878967285156
1626872863.755049,29800,-20.30783462524414
1626872892.8786101,29900,-21.228178024291992
1626872921.6338332,30000,-20.815279006958008
1626873107.972488,30100,-21.3199462890625
1626873141.7850835,30200,-21.178224563598633
1626873171.1186292,30300,-21.035017013549805
1626873200.308998,30400,-21.708824157714844
1626873239.8712246,30500,-21.365591049194336
1626873273.9643464,30600,-21.76032257080078
1626873302.677086,30700,-22.31655502319336
1626873341.2359166,30800,-23.08533477783203
1626873374.9453824,30900,-23.888689041137695
1626873406.5610766,31000,-24.405567169189453
1626873438.919726,31100,-25.202272415161133
1626873473.7204528,31200,-26.110544204711914
1626873502.9891546,31300,-26.062667846679688
1626873531.7635722,31400,-26.705310821533203
1626873561.67584,31500,-26.181194305419922
1626873590.1990156,31600,-26.418521881103516
1626873619.3303614,31700,-27.592248916625977
1626873657.765712,31800,-28.29967498779297
1626873697.8797827,31900,-29.18206787109375
1626873727.5479195,32000,-29.04473304748535
1626873765.6068084,32100,-29.255992889404297
1626873804.8917918,32200,-29.59764289855957
1626873838.346862,32300,-30.071020126342773
1626873871.8187106,32400,-30.61750602722168
1626873910.274172,32500,-31.103065490722656
1626873938.9293737,32600,-31.22957420349121
1626873967.5919924,32700,-32.10990524291992
1626874001.0503526,32800,-33.28570556640625
1626874034.7328885,32900,-34.28163146972656
1626874063.4017828,33000,-33.65486145019531
1626874098.339972,33100,-33.26061248779297
1626874138.2648969,33200,-32.52593994140625
1626874172.5258973,33300,-32.32172775268555
1626874211.9012654,33400,-31.420942306518555
1626874245.5109904,33500,-31.14470863342285
1626874278.9975305,33600,-31.722305297851562
1626874312.667829,33700,-31.490936279296875
1626874356.286348,33800,-31.78697395324707
1626874384.5129821,33900,-31.440860748291016
1626874413.4759674,34000,-31.143674850463867
1626874456.954641,34100,-31.74301528930664
1626874490.6132655,34200,-32.449485778808594
1626874520.2813737,34300,-32.01958084106445
1626874555.6030073,34400,-30.913768768310547
1626874584.5005498,34500,-31.363262176513672
1626874618.2804217,34600,-32.093143463134766
1626874651.9398925,34700,-32.67835235595703
1626874680.7289376,34800,-33.68877029418945
1626874710.1233346,34900,-34.072872161865234
1626874744.534534,35000,-34.02175521850586
1626874772.9913237,35100,-33.65269470214844
1626874807.1964285,35200,-33.4345817565918
1626874835.720191,35300,-32.91516876220703
1626874870.697839,35400,-31.850862503051758
1626874900.155223,35500,-31.73062515258789
1626874934.4236872,35600,-31.279279708862305
1626874968.9368575,35700,-30.257463455200195
1626875004.105023,35800,-28.648929595947266
1626875046.38328,35900,-23.531307220458984
1626875086.5332885,36000,-22.497682571411133
1626875122.7015967,36100,-20.86606216430664
1626875152.1885934,36200,-20.37355613708496
1626875186.6866376,36300,-20.04107093811035
1626875227.9733875,36400,-18.788881301879883
1626875259.9269004,36500,-17.024742126464844
1626875295.3865812,36600,-16.460935592651367
1626875335.1976676,36700,-11.20361614227295
1626875379.6214862,36800,-5.915725231170654
1626875410.241651,36900,-5.1122822761535645
1626875450.0250268,37000,-4.8586955070495605
1626875491.1086528,37100,-5.156878471374512
1626875527.2499585,37200,-5.498788833618164
1626875571.9831574,37300,-3.9633898735046387
1626875607.785371,37400,-2.235222101211548
1626875646.100185,37500,-0.08681772649288177
1626875681.385484,37600,-0.08702994883060455
1626875722.0741942,37700,2.580024242401123
1626875752.482799,37800,3.48656964302063
1626875786.4689975,37900,5.356727600097656
1626875831.3572278,38000,6.248693466186523
1626875870.7724972,38100,10.30710506439209
1626875907.2925699,38200,11.294862747192383
1626875947.0571554,38300,11.313366889953613
1626875986.5248904,38400,12.522439002990723
1626876017.617908,38500,12.618268013000488
1626876047.150529,38600,12.13547134399414
1626876087.6111274,38700,12.03944206237793
1626876122.5535636,38800,11.846759796142578
1626876152.613604,38900,11.547956466674805
1626876185.4044445,39000,12.319573402404785
1626876220.0729315,39100,11.708304405212402
1626876262.215853,39200,12.022065162658691
1626876299.2742937,39300,11.99765682220459
1626876335.2546613,39400,11.985097885131836
1626876365.1102147,39500,11.816102027893066
1626876394.444136,39600,11.259207725524902
1626876429.645987,39700,10.491374015808105
1626876459.8895073,39800,9.928823471069336
1626876501.0212958,39900,9.262290954589844
1626876541.0745952,40000,9.311686515808105
1626876733.954085,40100,8.73367977142334
1626876762.7793357,40200,8.734556198120117
1626876806.990155,40300,8.239518165588379
1626876838.8381402,40400,8.884071350097656
1626876873.1486192,40500,8.907978057861328
1626876915.38934,40600,9.349529266357422
1626876951.5547266,40700,8.681702613830566
1626876980.5066237,40800,8.613119125366211
1626877019.778897,40900,8.15717887878418
1626877058.3295643,41000,7.532760143280029
1626877092.2425191,41100,7.7461838722229
1626877130.8785694,41200,7.221899032592773
1626877170.109234,41300,6.394828796386719
1626877200.6880696,41400,5.5173115730285645
1626877245.4541333,41500,5.961959362030029
1626877382.862165,41600,5.5185370445251465
1626877414.7880666,41700,4.588225364685059
1626877458.1135128,41800,4.448739528656006
1626877487.5091498,41900,4.412548542022705
1626877528.191384,42000,3.5864694118499756
1626877569.2552078,42100,2.924807071685791
1626877599.505984,42200,2.1449668407440186
1626877638.193012,42300,2.496225118637085
1626877676.632755,42400,2.56892991065979
1626877708.250235,42500,2.132261037826538
