Wall time,Step,Value
1625433069.1887758,100,4.0
1625433149.5194464,200,0.0
1625433235.4629877,300,3.0
1625433316.4094198,400,24.0
1625433397.1469057,500,40.0
1625433472.0740507,600,12.0
1625433541.5601592,700,37.0
1625433611.0805106,800,18.0
1625433691.7186859,900,36.0
1625433776.1732605,1000,30.0
1625433851.2726896,1100,5.0
1625433941.168235,1200,2.0
1625434011.284835,1300,13.0
1625434091.480836,1400,31.0
1625434162.2241256,1500,11.0
1625434238.162462,1600,23.0
1625434308.2935927,1700,15.0
1625434379.4569416,1800,7.0
1625434449.6406162,1900,5.0
1625434530.3273695,2000,23.0
1625434606.0289254,2100,13.0
1625434676.4160872,2200,25.0
1625434758.8189445,2300,65.0
1625434845.3398194,2400,44.0
1625434927.1243675,2500,63.0
1625435003.7890074,2600,8.0
1625435090.106894,2700,34.0
1625435167.2151368,2800,47.0
1625435248.553711,2900,26.0
1625435319.4654334,3000,28.0
1625435393.7147694,3100,57.0
1625435469.641786,3200,50.0
1625435541.111398,3300,34.0
1625435615.059657,3400,1.0
1625435686.278815,3500,9.0
1625435767.0109732,3600,3.0
1625435838.4349227,3700,0.0
1625435915.0297873,3800,0.0
1625435986.926217,3900,0.0
1625436060.8279898,4000,0.0
1625436143.7690012,4100,0.0
1625436221.4452295,4200,0.0
1625436297.5548215,4300,0.0
1625436369.591484,4400,0.0
1625436442.1449597,4500,0.0
1625436513.7498617,4600,0.0
1625436585.636285,4700,0.0
1625436672.7848706,4800,0.0
1625436754.7239816,4900,0.0
1625436826.2578294,5000,0.0
1625436903.1638324,5100,9.0
1625436974.9240696,5200,46.0
1625437046.350671,5300,0.0
1625437117.8162303,5400,37.0
1625437194.4675956,5500,35.0
1625437277.5616004,5600,44.0
1625437355.3261797,5700,37.0
1625437427.0502887,5800,30.0
1625437498.2117984,5900,23.0
1625437569.9043655,6000,46.0
1625437641.0634563,6100,25.0
1625437715.640475,6200,2.0
1625437793.7304926,6300,11.0
1625437875.20408,6400,11.0
1625437951.7434852,6500,0.0
1625438023.1755,6600,8.0
1625438109.6464243,6700,20.0
1625438180.691527,6800,0.0
1625438251.648761,6900,0.0
1625438327.924912,7000,0.0
1625438405.6640718,7100,0.0
1625438488.7685003,7200,8.0
1625438572.674813,7300,11.0
1625438650.074801,7400,17.0
1625438722.7834456,7500,19.0
1625438794.2750294,7600,2.0
1625438870.786216,7700,0.0
1625438952.7384152,7800,34.0
1625439023.7566302,7900,15.0
1625439099.2239175,8000,2.0
1625439170.3184056,8100,24.0
1625439247.1702373,8200,35.0
1625439323.564525,8300,25.0
1625439405.4594479,8400,26.0
1625439497.6603634,8500,15.0
1625439574.1206481,8600,6.0
1625439646.1186519,8700,33.0
1625439723.4058797,8800,36.0
1625439801.0079892,8900,24.0
1625439883.6700168,9000,20.0
1625439955.018962,9100,0.0
1625440032.720388,9200,44.0
1625440110.1793485,9300,25.0
1625440187.7479894,9400,0.0
1625440259.3197849,9500,23.0
1625440330.8423386,9600,17.0
1625440407.6994517,9700,4.0
1625440483.9915287,9800,17.0
1625440572.1896408,9900,3.0
1625440644.1470113,10000,0.0
1625440721.7329493,10100,0.0
1625440810.2779207,10200,0.0
1625440884.0737007,10300,7.0
1625440966.4889534,10400,41.0
