Wall time,Step,Value
1626535355.1029983,15400,-14.168213844299316
1626535400.9183671,15500,-14.542200088500977
1626535452.6294951,15600,-14.570311546325684
1626535505.5093722,15700,-14.147706031799316
1626535577.1211176,15800,-14.346599578857422
1626535618.0227137,15900,-14.662769317626953
1626535671.6058,16000,-14.643919944763184
1626535727.1064637,16100,-14.657811164855957
1626535777.1874325,16200,-14.54164981842041
1626535827.0866475,16300,-14.68204116821289
1626535878.7615592,16400,-14.586803436279297
1626535935.5735447,16500,-14.888693809509277
1626535999.1309962,16600,-15.118035316467285
1626536045.7164447,16700,-14.440025329589844
1626536099.477021,16800,-14.709228515625
1626536158.8134837,16900,-14.303174018859863
1626536199.092751,17000,-14.165958404541016
1626536250.232682,17100,-15.008246421813965
1626536299.9556873,17200,-15.43652057647705
1626536365.3081994,17300,-15.277687072753906
1626536432.3518283,17400,-14.577959060668945
1626536489.4421487,17500,-13.205815315246582
1626536553.1631925,17600,-12.565221786499023
1626536601.9730134,17700,-12.550054550170898
1626536643.7498198,17800,-12.37243366241455
1626536687.8670924,17900,-12.315235137939453
1626536729.462528,18000,-13.048794746398926
1626536769.8449087,18100,-13.974041938781738
1626536811.483302,18200,-14.85760498046875
1626536866.7636764,18300,-14.471941947937012
1626536941.929672,18400,-14.86026382446289
1626536995.2670577,18500,-13.350977897644043
1626537055.750069,18600,-11.165523529052734
1626537107.6617012,18700,-11.599669456481934
1626537155.0210764,18800,-11.655433654785156
1626537222.2705832,18900,-11.111069679260254
1626537274.7467465,19000,-9.45948600769043
1626537318.5385487,19100,-10.176573753356934
1626537391.9767053,19200,-9.906182289123535
1626537443.9065084,19300,-9.393143653869629
1626537496.2757413,19400,-9.524312019348145
1626537544.0050867,19500,-8.54852294921875
1626537593.8676236,19600,-9.149337768554688
1626537656.2058454,19700,-9.505414009094238
1626537704.3974326,19800,-9.08922290802002
1626537756.4059227,19900,-9.610751152038574
1626537806.8789732,20000,-9.576947212219238
